modelo_id,macro_regiao,outcome,exposure,rr_p05,rr_p05_low,rr_p05_high,rr_p95,rr_p95_low,rr_p95_high,cen,p05_val,p50_val,p95_val,p_association,p_method,family,dispersion,alerta_convergencia,rr_explosivo,modelo_invalido,lb_pvalue,lb_statistic,acf_lag1,acf_lag7,acf_lag14,n_obs,df_exp,df_lag,lag_max,p_fdr_p05,p_p05,p_p95,classificacao,contraste,posterior_mean,posterior_sd,ci95_lower,ci95_upper,prob_rr_gt_1,prob_rr_gt_110,mu_hat,tau_hat,rr_posterior_p05,rr_posterior_p95,cr95_lower_p05,cr95_upper_p05
baixada_litoranea_obitos_i60_i64_ur_med,Baixada Litoranea,obitos_i60_i64,ur_med,1.444668263041834,0.9166243075939772,2.27690491398662,1.3403725818330017,0.900678580273149,1.99471675854089,80.3125,67.71369047619046,80.3125,89.41666666666667,0.24845916885178151,Wald HAC,quasipoisson,1.0711667552178843,FALSE,FALSE,FALSE,0.03944952740808305,24.534617517771455,0.00659167147891636,-0.03469337333743065,0.01017694962261079,5479,4,3,21,0.33752943693072207,1,1,evidencia_insuficiente,P05_vs_P50,0.01276397322088516,9.99990719465372e-4,0.01080399141073303,0.01472395503103729,1,1,0.0127573818011677,0.001,1.0128457804181665,1.0128457804181665,1.0108625652797376,1.0148328864339713
baixada_litoranea_obitos_i60_i64_ur_med,Baixada Litoranea,obitos_i60_i64,ur_med,1.444668263041834,0.9166243075939772,2.27690491398662,1.3403725818330017,0.900678580273149,1.99471675854089,80.3125,67.71369047619046,80.3125,89.41666666666667,0.24845916885178151,Wald HAC,quasipoisson,1.0711667552178843,FALSE,FALSE,FALSE,0.03944952740808305,24.534617517771455,0.00659167147891636,-0.03469337333743065,0.01017694962261079,5479,4,3,21,0.33752943693072207,1,1,evidencia_insuficiente,P95_vs_P50,0.00939610285108027,9.999878470697055e-4,0.00743612667082365,0.01135607903133689,1,1,0.0093892107617608,0.001,1.0094403848094204,1.0094403848094204,1.0074638433196659,1.0114208040723445
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,1.047393899030258,0.7000207054387042,1.567145044714489,0.979621194300304,0.7306615614501477,1.3134092922826217,19.670833333333334,10.321041666666668,19.670833333333334,26.454166666666666,0.7423209199657115,Wald HAC,quasipoisson,1.4692174886723754,FALSE,FALSE,FALSE,0.02586341155439142,26.003103496080573,-0.0149448538454894,-0.01170796621170632,-0.01701705798764686,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,P05_vs_P50,0.09778543826300053,0.15481751034652136,-0.20565688201618132,0.40122775854218234,0.7361815534040455,0.49362188952183866,0.16522101925113877,0.235298592474574,1.1027261568840783,1.1027261568840783,0.8141123649589636,1.4936574229991253
centro_sul_internacoes_i60_i69_temp_med,Centro-Sul,internacoes_i60_i69,temp_med,1.047393899030258,0.7000207054387042,1.567145044714489,0.979621194300304,0.7306615614501477,1.3134092922826217,19.670833333333334,10.321041666666668,19.670833333333334,26.454166666666666,0.7423209199657115,Wald HAC,quasipoisson,1.4692174886723754,FALSE,FALSE,FALSE,0.02586341155439142,26.003103496080573,-0.0149448538454894,-0.01170796621170632,-0.01701705798764686,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,P95_vs_P50,-0.03074040256806225,0.1352198237556261,-0.2957712571290894,0.2342904519929649,0.4100810433849815,0.8243808571419634,-0.0760578458943113,0.3160876086668327,0.9697272791148299,0.9697272791148299,0.7439575835520026,1.2640115735761155
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,1.02917493558715,0.7397663513791165,1.431804847660601,1.0163992432983489,0.7340845802040012,1.40728663921856,80.95833333333333,63.25625,80.95833333333333,96.99374999999998,0.3819158155020553,Wald HAC,quasipoisson,1.4717780572470711,FALSE,FALSE,FALSE,0.02584085121849089,26.00608484914896,-0.01531770256014355,-0.0107498814954513,-0.01809562889567454,5844,4,3,21,0.443515140583032,1,1,evidencia_insuficiente,P05_vs_P50,-0.03177592906241547,0.07554123193710856,-0.17983674365914823,0.11628488553431728,0.33700770790819223,0.9537486288686718,-0.04701218738247648,0.08451508065881352,0.9687236205722021,0.9687236205722021,0.8354065857012904,1.1233158429876933
centro_sul_internacoes_i60_i69_ur_med,Centro-Sul,internacoes_i60_i69,ur_med,1.02917493558715,0.7397663513791165,1.431804847660601,1.0163992432983489,0.7340845802040012,1.40728663921856,80.95833333333333,63.25625,80.95833333333333,96.99374999999998,0.3819158155020553,Wald HAC,quasipoisson,1.4717780572470711,FALSE,FALSE,FALSE,0.02584085121849089,26.00608484914896,-0.01531770256014355,-0.0107498814954513,-0.01809562889567454,5844,4,3,21,0.443515140583032,1,1,evidencia_insuficiente,P95_vs_P50,-0.02489838450564569,0.067714691563595,-0.15761917997029187,0.1078224109590005,0.3565501639498846,0.9620693248181535,-0.03311316433404976,0.07416410488353914,0.9754090236627456,0.9754090236627456,0.8541750069899879,1.113849920282042
centro_sul_obitos_i60_i69_temp_med,Centro-Sul,obitos_i60_i69,temp_med,1.3759578690352336,0.8366434702905251,2.2629233653165843,0.7815216580639391,0.5239555729332109,1.1657020815787082,19.4,10.2,19.4,26.453063725490196,0.01266504050019043,Wald HAC,quasipoisson,1.0089388748113417,FALSE,FALSE,FALSE,5.464740946726776e-4,37.85704159216134,-0.01478502392958099,0.00184325796709467,-0.05206117090498707,5479,4,3,21,0.04342299600065292,1,1,sinal_sugestivo,P05_vs_P50,0.20721291706299233,9.999922397085073e-4,0.20525293227316369,0.209172901852821,1,0,0.2072111797121121,0.001,1.2302444839392623,1.2302444839392623,1.22783558493683,1.2326581089770654
centro_sul_obitos_i60_i69_temp_med,Centro-Sul,obitos_i60_i69,temp_med,1.3759578690352336,0.8366434702905251,2.2629233653165843,0.7815216580639391,0.5239555729332109,1.1657020815787082,19.4,10.2,19.4,26.453063725490196,0.01266504050019043,Wald HAC,quasipoisson,1.0089388748113417,FALSE,FALSE,FALSE,5.464740946726776e-4,37.85704159216134,-0.01478502392958099,0.00184325796709467,-0.05206117090498707,5479,4,3,21,0.04342299600065292,1,1,sinal_sugestivo,P95_vs_P50,0.04892013272570535,9.99987985364371e-4,0.04696015627439118,0.05088010917701952,1,1,0.04892723188249881,0.001,1.0501364758526797,1.0501364758526797,1.048080248825869,1.052196736988129
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,1.158469436659846,0.791811202344663,1.6949134234284389,0.969549553424368,0.6486365777912634,1.449234237986344,81.625,63.416666666666664,81.625,97.1708333333333,0.3543920089401512,Wald HAC,quasipoisson,1.0109398199563684,FALSE,FALSE,FALSE,9.319510942684684e-4,36.32717690550605,-0.0144842712138037,0.00191926915999263,-0.05139715384947575,5479,4,3,21,0.4182987646506703,1,1,evidencia_insuficiente,P05_vs_P50,0.08665935461545611,9.999867354907755e-4,0.08469938061389419,0.08861932861701803,1,1,0.0866577511609733,0.001,1.0905251340855628,1.0905251340855628,1.0883898264320133,1.0926646309906693
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,1.158469436659846,0.791811202344663,1.6949134234284389,0.969549553424368,0.6486365777912634,1.449234237986344,81.625,63.416666666666664,81.625,97.1708333333333,0.3543920089401512,Wald HAC,quasipoisson,1.0109398199563684,FALSE,FALSE,FALSE,9.319510942684684e-4,36.32717690550605,-0.0144842712138037,0.00191926915999263,-0.05139715384947575,5479,4,3,21,0.4182987646506703,1,1,evidencia_insuficiente,P95_vs_P50,0.01938591213756559,0.0559410699067285,-0.09025858487962228,0.12903040915475344,0.6355321654716295,0.9126441388976396,0.02343018757939063,0.05814610011939918,1.0195750390881901,1.0195750390881901,0.9136948870385935,1.1377247208868047
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,0.8999356243456739,0.6250229836920796,1.2957669543324035,0.9186894169355256,0.7084601797118856,1.1913023045735154,19.670833333333334,10.321041666666668,19.670833333333334,26.454166666666666,0.7329314675094916,Wald HAC,quasipoisson,1.032386043285213,FALSE,FALSE,FALSE,0.01835079400050565,27.16016954667305,-0.02301307919012223,-0.01202851810901392,-0.01636032126928157,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,P05_vs_P50,0.02100097939440268,0.1164983619427943,-0.20733581001347415,0.2493377688022795,0.5715290893045115,0.7382163483637867,0.1026368208236652,0.1494490312625595,1.0212230518171797,1.0212230518171797,0.8127466756842714,1.2831753764907792
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,0.8999356243456739,0.6250229836920796,1.2957669543324035,0.9186894169355256,0.7084601797118856,1.1913023045735154,19.670833333333334,10.321041666666668,19.670833333333334,26.454166666666666,0.7329314675094916,Wald HAC,quasipoisson,1.032386043285213,FALSE,FALSE,FALSE,0.01835079400050565,27.16016954667305,-0.02301307919012223,-0.01202851810901392,-0.01636032126928157,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,P95_vs_P50,-0.1038796845433034,9.999715551298413e-4,-0.10583962879135787,-0.10191974029524892,0,1,-0.10388076961992154,0.001,0.9013337352776949,0.9013337352776949,0.8995689014605541,0.9031020314626398
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,0.9172693712168354,0.6859426390734322,1.2266085404882607,0.8266474994749867,0.616857165990763,1.107786576963395,80.95833333333333,63.25625,80.95833333333333,96.99374999999998,0.08418742117574848,Wald HAC,quasipoisson,1.0298490288308644,FALSE,FALSE,FALSE,0.02156680180088277,26.61939497652125,-0.02439233592336052,-0.01041009503543519,-0.01718662741445497,5844,4,3,21,0.15951300854352343,1,1,evidencia_insuficiente,P05_vs_P50,-0.03070955404671231,0.06168163461678241,-0.15160555789560584,0.0901864498021812,0.30928715899059,0.9794771143248574,-0.01906392772073906,0.06782977787690288,0.9697571942289195,0.9697571942289195,0.8593271687176784,1.0943783113038206
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,0.9172693712168354,0.6859426390734322,1.2266085404882607,0.8266474994749867,0.616857165990763,1.107786576963395,80.95833333333333,63.25625,80.95833333333333,96.99374999999998,0.08418742117574848,Wald HAC,quasipoisson,1.0298490288308644,FALSE,FALSE,FALSE,0.02156680180088277,26.61939497652125,-0.02439233592336052,-0.01041009503543519,-0.01718662741445497,5844,4,3,21,0.15951300854352343,1,1,evidencia_insuficiente,P95_vs_P50,0.06223466427543111,9.999775869559966e-4,0.06027470820499735,0.06419462034586486,1,1,0.06224598824501537,0.001,1.0642120479778154,1.0642120479778154,1.0621282818262647,1.066299902224419
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,1.3658724279275916,0.7499544875776181,2.4876276097750916,0.8405121803166609,0.5102343214520312,1.3845809573339016,19.4,10.2,19.4,26.453063725490196,0.22248066802426952,Wald HAC,quasipoisson,1.002575243856493,FALSE,FALSE,FALSE,0.1350790452799666,19.845781440664,-0.00692456632659639,0.01900622147428764,-0.01827246022848133,5479,4,3,21,0.3203721619549481,1,1,evidencia_insuficiente,P05_vs_P50,0.2316870540593388,9.999946562275687e-4,0.22972706453313277,0.2336470435855449,1,0,0.23168619791267564,0.001,1.2607251282760459,1.2607251282760459,1.2582565402228332,1.2631985594806998
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,1.3658724279275916,0.7499544875776181,2.4876276097750916,0.8405121803166609,0.5102343214520312,1.3845809573339016,19.4,10.2,19.4,26.453063725490196,0.22248066802426952,Wald HAC,quasipoisson,1.002575243856493,FALSE,FALSE,FALSE,0.1350790452799666,19.845781440664,-0.00692456632659639,0.01900622147428764,-0.01827246022848133,5479,4,3,21,0.3203721619549481,1,1,evidencia_insuficiente,P95_vs_P50,0.03182800505855367,9.999922904329384e-4,0.02986802016930511,0.03378798994780223,1,1,0.03183117483497588,0.001,1.0323399327884761,1.0323399327884761,1.0303185437127687,1.0343652876413896
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,1.006462231868799,0.63206675930672,1.6026253702842916,0.8980292502063488,0.5512591122815153,1.462935516636573,81.625,63.416666666666664,81.625,97.1708333333333,0.15974697020210157,Wald HAC,quasipoisson,1.001713558192466,FALSE,FALSE,FALSE,0.09379727277194372,21.316301608847457,-0.00830638829001495,0.01775301444403991,-0.01946552762628456,5479,4,3,21,0.26140413305798443,1,1,evidencia_insuficiente,P05_vs_P50,0.01275726968715758,9.999911244805647e-4,0.01079728708317568,0.01471725229113949,1,1,0.0127573818011677,0.001,1.012838990795074,1.012838990795074,1.0108557881487026,1.0148260842958905
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,1.006462231868799,0.63206675930672,1.6026253702842916,0.8980292502063488,0.5512591122815153,1.462935516636573,81.625,63.416666666666664,81.625,97.1708333333333,0.15974697020210157,Wald HAC,quasipoisson,1.001713558192466,FALSE,FALSE,FALSE,0.09379727277194372,21.316301608847457,-0.00830638829001495,0.01775301444403991,-0.01946552762628456,5479,4,3,21,0.26140413305798443,1,1,evidencia_insuficiente,P95_vs_P50,0.00938732433662919,9.999919343128673e-4,0.00742734014537597,0.01134730852788241,1,1,0.0093892107617608,0.001,1.0094315234613098,1.0094315234613098,1.0074549912518584,1.0114119334415883
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,0.9456896016574105,0.7255158392315015,1.2326799420812975,1.138098830277786,0.912615706896866,1.419292849872068,21.88294082125604,16.7378125,21.88294082125604,26.34375,0.02244039350029963,Wald HAC,negative_binomial,6.0977627588578995,FALSE,FALSE,FALSE,0.00185769217485176,34.310108779142425,-0.01461963717193247,-0.00587531702204222,0.00878884887716615,5844,4,3,21,0.0673211805008989,1,1,sinal_sugestivo,P05_vs_P50,-9.595708346448944e-4,0.1172396770347062,-0.23074933782266904,0.22883019615337924,0.4967348161250167,0.7942156726582632,0.16522101925113877,0.235298592474574,0.9990408894062255,0.9990408894062255,0.7939384514360477,1.2571285556207605
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,0.9456896016574105,0.7255158392315015,1.2326799420812975,1.138098830277786,0.912615706896866,1.419292849872068,21.88294082125604,16.7378125,21.88294082125604,26.34375,0.02244039350029963,Wald HAC,negative_binomial,6.0977627588578995,FALSE,FALSE,FALSE,0.00185769217485176,34.310108779142425,-0.01461963717193247,-0.00587531702204222,0.00878884887716615,5844,4,3,21,0.0673211805008989,1,1,sinal_sugestivo,P95_vs_P50,0.1062079243175045,0.10611493377789906,-0.10177734588717766,0.31419319452218664,0.8415566967188406,0.4591015061146615,-0.0760578458943113,0.3160876086668327,1.1120530753464877,1.1120530753464877,0.9032306372979965,1.369154224093904
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,0.7767826577402376,0.5827073531400335,1.035496281477304,0.8046576110169609,0.6076197918489011,1.0655904887451924,76.67708333333334,61.35416666666667,76.67708333333334,87.79166666666666,0.00104743929723454,Wald HAC,negative_binomial,6.299001439028021,FALSE,FALSE,FALSE,0.0021688967446023,33.85026187356164,-0.01485594879703789,-0.00668525659641025,0.01188097082700874,5844,4,3,21,0.0058012022616067,1,1,sinal_sugestivo,P05_vs_P50,-0.09825708607813982,0.07322797286274141,-0.24178391288911297,0.04526974073283332,0.08983088652882265,0.9958955107028202,-0.04701218738247648,0.08451508065881352,0.9064158469021247,0.9064158469021247,0.785225836403006,1.0463100542881612
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,0.7767826577402376,0.5827073531400335,1.035496281477304,0.8046576110169609,0.6076197918489011,1.0655904887451924,76.67708333333334,61.35416666666667,76.67708333333334,87.79166666666666,0.00104743929723454,Wald HAC,negative_binomial,6.299001439028021,FALSE,FALSE,FALSE,0.0021688967446023,33.85026187356164,-0.01485594879703789,-0.00668525659641025,0.01188097082700874,5844,4,3,21,0.0058012022616067,1,1,sinal_sugestivo,P95_vs_P50,-0.07203352688326016,0.06586569748137448,-0.20113029394675416,0.05706324018023383,0.13705589815134134,0.9944681547560368,-0.03311316433404976,0.07416410488353914,0.9304996985334686,0.9304996985334686,0.8178058694574017,1.0587227620967516
medio_paraiba_obitos_i60_i69_temp_med,Medio Paraiba,obitos_i60_i69,temp_med,1.3020889976017749,1.0415145542966189,1.6278560397272583,1.0909618059878554,0.8842785365076098,1.3459533540471056,21.913888888888888,16.794583333333332,21.913888888888888,26.329541666666664,0.00112995082209441,Wald HAC,quasipoisson,0.9850499046601868,FALSE,FALSE,FALSE,0.00394936092194075,32.043527519286414,-0.03303527947345541,5.736474935523378e-4,0.01626380567179704,5479,4,3,21,0.00581117565648555,0.00112995082209441,1,sinal_sugestivo,P05_vs_P50,0.2072155524895477,9.999614785010343e-4,0.20525562799168567,0.20917547698740976,1,0,0.2072111797121121,0.001,1.2302477261625173,1.2302477261625173,1.2278388948404197,1.232661283241685
medio_paraiba_obitos_i60_i69_temp_med,Medio Paraiba,obitos_i60_i69,temp_med,1.3020889976017749,1.0415145542966189,1.6278560397272583,1.0909618059878554,0.8842785365076098,1.3459533540471056,21.913888888888888,16.794583333333332,21.913888888888888,26.329541666666664,0.00112995082209441,Wald HAC,quasipoisson,0.9850499046601868,FALSE,FALSE,FALSE,0.00394936092194075,32.043527519286414,-0.03303527947345541,5.736474935523378e-4,0.01626380567179704,5479,4,3,21,0.00581117565648555,0.00112995082209441,1,sinal_sugestivo,P95_vs_P50,0.04893055199884214,9.999564650682816e-4,0.0469706373273083,0.05089046667037597,1,1,0.04892723188249881,0.001,1.0501474175684546,1.0501474175684546,1.0480912338679855,1.052207635165281
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,1.10903796754234,0.8611077659797683,1.4283522481660471,1.1604633164711236,0.8974583821437584,1.5005432404100532,76.85416666666667,61.45416666666666,76.85416666666667,87.875,1.0801545384655466e-6,Wald HAC,quasipoisson,0.9836405663669976,FALSE,FALSE,FALSE,0.00359151392986678,32.33292994639687,-0.03323365742201889,7.754568699862272e-4,0.01746235630238206,5479,4,3,21,1.944278169237984e-5,1,1,sinal_sugestivo,P05_vs_P50,0.08665876126260921,9.999699998443645e-4,0.08469882006291427,0.08861870246230416,1,1,0.0866577511609733,0.001,1.0905244870195618,1.0905244870195618,1.0883892163342006,1.0926639468137742
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,1.10903796754234,0.8611077659797683,1.4283522481660471,1.1604633164711236,0.8974583821437584,1.5005432404100532,76.85416666666667,61.45416666666666,76.85416666666667,87.875,1.0801545384655466e-6,Wald HAC,quasipoisson,0.9836405663669976,FALSE,FALSE,FALSE,0.00359151392986678,32.33292994639687,-0.03323365742201889,7.754568699862272e-4,0.01746235630238206,5479,4,3,21,1.944278169237984e-5,1,1,sinal_sugestivo,P95_vs_P50,0.04403453190937873,0.053154467068077,-0.06014822354405221,0.14821728736280965,0.796285299874954,0.8326408279476305,0.02343018757939063,0.05814610011939918,1.0450184407474783,1.0450184407474783,0.9416249522522936,1.159764871236855
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,1.053119413164026,0.8700458489712233,1.2747150046107796,0.8421454353944782,0.7167583534331815,0.9894672743732033,21.88294082125604,16.7378125,21.88294082125604,26.34375,0.00548977755523251,Wald HAC,quasipoisson,1.031504880552486,FALSE,FALSE,FALSE,1.5562491298748427e-5,47.55655704507963,0.004850765230781,0.00479849536315578,-0.01406007923234684,5844,4,3,21,0.02195911022093007,1,0.00548977755523251,sinal_sugestivo,P05_vs_P50,0.0669320318740652,0.08161854409912803,-0.09304031456022573,0.22690437830835616,0.7939087988374794,0.6359643996086104,0.1026368208236652,0.1494490312625595,1.0692228026347161,1.0692228026347161,0.9111567666713505,1.2547098847221723
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,1.053119413164026,0.8700458489712233,1.2747150046107796,0.8421454353944782,0.7167583534331815,0.9894672743732033,21.88294082125604,16.7378125,21.88294082125604,26.34375,0.00548977755523251,Wald HAC,quasipoisson,1.031504880552486,FALSE,FALSE,FALSE,1.5562491298748427e-5,47.55655704507963,0.004850765230781,0.00479849536315578,-0.01406007923234684,5844,4,3,21,0.02195911022093007,1,0.00548977755523251,sinal_sugestivo,P95_vs_P50,-0.1038908077244249,9.999261026813991e-4,-0.10585066288568044,-0.10193095256316936,0,1,-0.10388076961992154,0.001,0.901323709635065,0.901323709635065,0.8995589755872074,0.90309190569747
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,0.7593988946266665,0.61726126873273,0.9342667527871484,1.039099801714382,0.8461957999378266,1.275979386806458,76.67708333333334,61.35416666666667,76.67708333333334,87.79166666666666,9.100167363387064e-4,Wald HAC,quasipoisson,1.031116438740218,FALSE,FALSE,FALSE,5.077649693929764e-6,50.47776526249058,0.00489672463913007,0.00370605201166253,-0.01488523412535491,5844,4,3,21,0.00546010041803223,9.100167363387064e-4,1,sinal_sugestivo,P05_vs_P50,-0.09375147401104247,0.05709151191670467,-0.20565083736778364,0.01814788934569866,0.05028191470918176,0.9995361041879104,-0.01906392772073906,0.06782977787690288,0.9105090192786963,0.9105090192786963,0.8141172859968389,1.0183135629809885
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,0.7593988946266665,0.61726126873273,0.9342667527871484,1.039099801714382,0.8461957999378266,1.275979386806458,76.67708333333334,61.35416666666667,76.67708333333334,87.79166666666666,9.100167363387064e-4,Wald HAC,quasipoisson,1.031116438740218,FALSE,FALSE,FALSE,5.077649693929764e-6,50.47776526249058,0.00489672463913007,0.00370605201166253,-0.01488523412535491,5844,4,3,21,0.00546010041803223,9.100167363387064e-4,1,sinal_sugestivo,P95_vs_P50,0.06224381212725502,9.9995445676608e-4,0.06028390139199351,0.06420372286251654,1,1,0.06224598824501537,0.001,1.064221783276468,1.064221783276468,1.0621380462150563,1.0663096082812094
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,1.2492354989907295,0.93034953952925,1.6774225875666735,1.0852131257609443,0.8210310392593873,1.4344007376215338,21.913888888888888,16.794583333333332,21.913888888888888,26.329541666666664,3.724976859846403e-4,Wald HAC,quasipoisson,1.011493966572328,FALSE,FALSE,FALSE,0.0090431595236553,29.462360841779063,-0.01249649610287361,-0.01484831084476562,0.02294405836337754,5479,4,3,21,0.00355706100909078,1,1,sinal_sugestivo,P05_vs_P50,0.2316857930706766,9.99977887958312e-4,0.2297258364102783,0.2336457497310749,1,0,0.23168619791267564,0.001,1.2607235385169553,1.2607235385169553,1.2582549949301682,1.2631969250866546
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,1.2492354989907295,0.93034953952925,1.6774225875666735,1.0852131257609443,0.8210310392593873,1.4344007376215338,21.913888888888888,16.794583333333332,21.913888888888888,26.329541666666664,3.724976859846403e-4,Wald HAC,quasipoisson,1.011493966572328,FALSE,FALSE,FALSE,0.0090431595236553,29.462360841779063,-0.01249649610287361,-0.01484831084476562,0.02294405836337754,5479,4,3,21,0.00355706100909078,1,1,sinal_sugestivo,P95_vs_P50,0.03183364012081814,9.99975319798783e-4,0.02987368849401252,0.03379359174762376,1,1,0.03183117483497588,0.001,1.032345750104666,1.032345750104666,1.0303243839093787,1.0343710819649026
medio_paraiba_obitos_i60_i64_ur_med,Medio Paraiba,obitos_i60_i64,ur_med,0.9528274288866728,0.6809301317187615,1.3332940737211514,1.233189672086111,0.877370373599156,1.7333121941437222,76.85416666666667,61.45416666666666,76.85416666666667,87.875,8.823206249660032e-4,Wald HAC,quasipoisson,1.014924472402129,FALSE,FALSE,FALSE,0.01021748854059989,29.072299127646783,-0.01163915698857911,-0.01321328991133598,0.02327416994509828,5479,4,3,21,0.00546010041803223,1,1,sinal_sugestivo,P05_vs_P50,0.01275530317374682,9.999829839222648e-4,0.01079533652525918,0.01471526982223446,1,1,0.0127573818011677,0.001,1.0128369990355741,1.0128369990355741,1.0108538164178655,1.0148240724367286
medio_paraiba_obitos_i60_i64_ur_med,Medio Paraiba,obitos_i60_i64,ur_med,0.9528274288866728,0.6809301317187615,1.3332940737211514,1.233189672086111,0.877370373599156,1.7333121941437222,76.85416666666667,61.45416666666666,76.85416666666667,87.875,8.823206249660032e-4,Wald HAC,quasipoisson,1.014924472402129,FALSE,FALSE,FALSE,0.01021748854059989,29.072299127646783,-0.01163915698857911,-0.01321328991133598,0.02327416994509828,5479,4,3,21,0.00546010041803223,1,1,sinal_sugestivo,P95_vs_P50,0.00939584724635089,9.99983426453622e-4,0.00743587973050179,0.01135581476219999,1,1,0.0093892107617608,0.001,1.009440126791717,1.009440126791717,1.007463594536251,1.0114205367850768
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,1.3430331927017778,0.9593831579376052,1.8801019611145176,1.5479458196827234,1.1339600897131767,2.1130693067683675,23.440486111111113,18.95347644927536,23.440486111111113,28.231291666666664,0.02711139654371892,Wald HAC,quasipoisson,22.315412765710345,FALSE,FALSE,FALSE,0,138.85351239635904,0.05182925481479612,0.0325651501482132,0.0329334779889885,5844,4,3,21,0.07229705744991713,1,0.02711139654371892,sinal_sugestivo,P05_vs_P50,0.24988532282364292,0.13866218384614518,-0.02189255751480159,0.5216632031620875,0.9642364117534415,0.13247650646415035,0.16522101925113877,0.235298592474574,1.2838781767212781,1.2838781767212781,0.9783453452597349,1.6848275311449916
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,1.3430331927017778,0.9593831579376052,1.8801019611145176,1.5479458196827234,1.1339600897131767,2.1130693067683675,23.440486111111113,18.95347644927536,23.440486111111113,28.231291666666664,0.02711139654371892,Wald HAC,quasipoisson,22.315412765710345,FALSE,FALSE,FALSE,0,138.85351239635904,0.05182925481479612,0.0325651501482132,0.0329334779889885,5844,4,3,21,0.07229705744991713,1,0.02711139654371892,sinal_sugestivo,P95_vs_P50,0.3335643295052869,0.14188616162394088,0.05546745272236281,0.611661206288211,0.9906367032743464,0.04655728633590547,-0.0760578458943113,0.3160876086668327,1.3959348434510856,1.3959348434510856,1.0570346129135264,1.8434912758341435
metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,internacoes_i60_i69,ur_med,0.8225500172528066,0.5277251024532789,1.282085176045786,0.6913629468042434,0.4682840156785103,1.0207111671776454,77.30376984126984,62.48234126984127,77.30376984126984,88.96423611111112,0.7142317005295964,Wald HAC,quasipoisson,22.4268250474462,FALSE,FALSE,FALSE,0,136.0077562679993,0.05261071023708322,0.02699215171561239,0.03671956302207097,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente,P05_vs_P50,-0.06514826025172256,0.07918006433724678,-0.22034118635272623,0.09004466584928113,0.20531480719760184,0.9786432392851954,-0.04701218738247648,0.08451508065881352,0.936928543817781,0.936928543817781,0.8022450362053508,1.0942231570203296
