modelo_id,macro_regiao,outcome,exposure,rr_p05,rr_p05_low,rr_p05_high,rr_p95,rr_p95_low,rr_p95_high,cen,p05_val,p50_val,p95_val,p_association,p_method,family,dispersion,alerta_convergencia,rr_explosivo,modelo_invalido,lb_pvalue,lb_statistic,acf_lag1,acf_lag7,acf_lag14,n_obs,df_exp,df_lag,lag_max,p_fdr_p05,p_p05,p_p95,classificacao
noroeste_internacoes_i60_i69_temp_med,Noroeste,internacoes_i60_i69,temp_med,1.796217097387641,1.3243140255118182,2.4362770451674036,0.7863295693664989,0.5886485028107102,1.0503962699433431,23.820833333333333,18.439375000000002,23.820833333333333,28.620833333333334,1.8322648501943763e-4,Wald HAC,negative_binomial,3.1298151439651485,FALSE,FALSE,FALSE,0.03149654038311955,25.32441490306342,0.020535185993927715,0.046179174120948366,0.006171339586505264,5844,4,3,21,0.0021987178202332513,1.8322648501943763e-4,1,sinal_sugestivo
noroeste_internacoes_i60_i69_ur_med,Noroeste,internacoes_i60_i69,ur_med,0.8782914409053791,0.6572641820814878,1.1736465734747876,1.0333947663343577,0.7218633264642363,1.4793724849798826,75,61.541666666666664,75,88.89177631578946,0.026826195025590735,Wald HAC,negative_binomial,3.168295230359513,FALSE,FALSE,FALSE,0.03213449379379896,25.25471418652295,0.022781500832495128,0.04619070489997643,0.00801732228336197,5844,4,3,21,0.07229705744991713,1,1,sinal_sugestivo
noroeste_obitos_i60_i69_temp_med,Noroeste,obitos_i60_i69,temp_med,1.4185182078870844,0.997598976635212,2.017036858732641,1.2057495515809329,0.8473226754454911,1.7157949660361083,23.8,18.44875,23.8,28.6,0.18707866804443354,Wald HAC,quasipoisson,1.0197797939816295,FALSE,FALSE,FALSE,0.10042253428581371,21.047457042240083,-0.010466087094262595,-0.006897541936275748,-0.024778713614318246,5479,4,3,21,0.28658859785530244,1,1,evidencia_insuficiente
noroeste_obitos_i60_i69_ur_med,Noroeste,obitos_i60_i69,ur_med,0.9850778651960469,0.7107546276888057,1.3652790466586566,1.0418668139284528,0.7080960609410993,1.5329649716208746,75.08333333333333,61.416666666666664,75.08333333333333,89.08749999999998,0.4793470050213065,Wald HAC,quasipoisson,1.0223910007476043,FALSE,FALSE,FALSE,0.14255818950385613,19.620770005227403,-0.01155697993633724,-0.006493403978292931,-0.02366887184660537,5479,4,3,21,0.5478251485957788,1,1,evidencia_insuficiente
noroeste_internacoes_i60_i64_temp_med,Noroeste,internacoes_i60_i64,temp_med,1.9196651490347747,1.4530528637840885,2.5361185241545905,0.9236260458199942,0.7097179167054236,1.202005828565211,23.820833333333333,18.439375000000002,23.820833333333333,28.620833333333334,8.734333157208651e-5,Wald HAC,quasipoisson,1.1070208213266846,FALSE,FALSE,FALSE,0.0032952375720169957,32.594219108389545,-0.009952964771343716,0.01025200917028135,-0.005912105892299524,5844,4,3,21,0.0012577439746380458,8.734333157208651e-5,1,sinal_sugestivo
noroeste_internacoes_i60_i64_ur_med,Noroeste,internacoes_i60_i64,ur_med,0.903677994341291,0.6954094428640865,1.174321007338269,1.0714214235990036,0.7753056745465419,1.480633903032273,75,61.541666666666664,75,88.89177631578946,0.28980279778953444,Wald HAC,quasipoisson,1.1091701410414427,FALSE,FALSE,FALSE,0.015143464950116203,27.795509888323107,-0.006511119298889594,0.009246428950630681,-0.0036373053393473458,5844,4,3,21,0.37168717960050796,1,1,evidencia_insuficiente
noroeste_obitos_i60_i64_temp_med,Noroeste,obitos_i60_i64,temp_med,1.8478364950032355,1.1651882709914183,2.930427465906916,1.4068054472812546,0.8870154116572526,2.23119186035625,23.8,18.44875,23.8,28.6,0.01492765331378218,Wald HAC,quasipoisson,1.0286813812518298,FALSE,FALSE,FALSE,0.07682405454754115,22.088007304009583,-0.010784577533973124,-0.00811049880201211,-0.011746505607027707,5479,4,3,21,0.04885413811783259,0.01492765331378218,1,sinal_consistente
noroeste_obitos_i60_i64_ur_med,Noroeste,obitos_i60_i64,ur_med,0.7877596379759283,0.513965795803532,1.207405730674697,1.1012756897175935,0.6644273466509573,1.8253435095290929,75.08333333333333,61.416666666666664,75.08333333333333,89.08749999999998,0.2133754305775533,Wald HAC,quasipoisson,1.0314956425159483,FALSE,FALSE,FALSE,0.133878345154122,19.88285089225889,-0.010874285435166062,-0.006639435073896079,-0.012111598183830008,5479,4,3,21,0.3135312449302824,1,1,evidencia_insuficiente
norte_internacoes_i60_i69_temp_med,Norte,internacoes_i60_i69,temp_med,0.8193150315567193,0.6023267049362825,1.1144734500951594,0.4038457241884322,0.29517030114601206,0.5525331251554428,23.764583333333334,19.796458333333334,23.764583333333334,27.6375,0.10501039884425682,Wald HAC,quasipoisson,2.151111217775683,FALSE,FALSE,FALSE,0.35700343051200156,15.314439633616619,-2.9827114516023243e-4,0.026695352942556542,0.008487855785284264,5844,4,3,21,0.19386535171247415,1,0.10501039884425682,evidencia_insuficiente
norte_internacoes_i60_i69_ur_med,Norte,internacoes_i60_i69,ur_med,0.8478393562321768,0.5903647811907168,1.2176057869278183,1.3642343190160506,0.9428640380403981,1.9739169191872867,77.70833333333333,67.25208333333333,77.70833333333333,88.6473544973545,0.7241836201306011,Wald HAC,quasipoisson,2.3994266364412877,FALSE,FALSE,FALSE,0.27276888655371967,16.69548620049972,-0.0029124442076555626,0.030863666796668392,0.009391867712464422,5844,4,3,21,0.7527761441905806,1,1,evidencia_insuficiente
norte_obitos_i60_i69_temp_med,Norte,obitos_i60_i69,temp_med,1.4188458863895226,1.1145474695761635,1.8062251310749595,1.201667061302225,0.9222318153680412,1.5657708855364711,23.780555555555555,19.857916666666668,23.780555555555555,27.64569444444444,0.018798957767740942,Wald HAC,quasipoisson,0.9775776784609803,FALSE,FALSE,FALSE,0.1940759760617522,18.285715907255963,-0.025596504357777435,0.013313928751888861,-0.023188952706659306,5479,4,3,21,0.05884891127292817,0.018798957767740942,1,sinal_sugestivo
norte_obitos_i60_i69_ur_med,Norte,obitos_i60_i69,ur_med,1.1435096853305975,0.8611687535345728,1.5184183066070642,0.9840532523469832,0.7354996342866276,1.3166026987816295,77.81944444444444,67.22222222222223,77.81944444444444,88.77777777777779,0.008992228100996725,Wald HAC,quasipoisson,0.9763872900987123,FALSE,FALSE,FALSE,0.17251553446591317,18.805489178433042,-0.025609056655830444,0.014136808186065896,-0.023566884619240423,5479,4,3,21,0.034075811751145484,1,1,sinal_consistente
norte_internacoes_i60_i64_temp_med,Norte,internacoes_i60_i64,temp_med,0.9596307748550219,0.7671663579473861,1.200380092934167,0.9725790108216936,0.7674604993274481,1.2325193715114162,23.764583333333334,19.796458333333334,23.764583333333334,27.6375,0.3405606694006015,Wald HAC,quasipoisson,1.0494869847816626,FALSE,FALSE,FALSE,7.916273986977584e-4,36.79755955993598,-0.02162376243806802,0.005355554587413037,-0.010466425639697583,5844,4,3,21,0.4155994609634459,1,1,evidencia_insuficiente
norte_internacoes_i60_i64_ur_med,Norte,internacoes_i60_i64,ur_med,1.1057924436979707,0.860792341651266,1.4205248692081363,1.200605515493009,0.9290528438851546,1.551530263665411,77.70833333333333,67.25208333333333,77.70833333333333,88.6473544973545,0.777504033346293,Wald HAC,quasipoisson,1.0497152062427157,FALSE,FALSE,FALSE,5.248438082549045e-4,37.97179425931937,-0.02104553627597055,0.005330295024954277,-0.011900438938685136,5844,4,3,21,0.777504033346293,1,1,evidencia_insuficiente
norte_obitos_i60_i64_temp_med,Norte,obitos_i60_i64,temp_med,1.3562877815245362,0.9835382318545309,1.8703050748156578,1.1075434525699266,0.7746771515090908,1.5834370446333197,23.780555555555555,19.857916666666668,23.780555555555555,27.64569444444444,0.6460912376769574,Wald HAC,quasipoisson,0.9932884169462824,FALSE,FALSE,FALSE,0.4672017720967041,13.76711169877213,-0.01688876966448395,-0.010387872855844665,0.001489308260669212,5479,4,3,21,0.7072211233507346,1,1,evidencia_insuficiente
norte_obitos_i60_i64_ur_med,Norte,obitos_i60_i64,ur_med,1.2024839264803815,0.8198831708070713,1.7636263859646044,1.0992097550126445,0.7431296930098003,1.6259101162023188,77.81944444444444,67.22222222222223,77.81944444444444,88.77777777777779,0.10918504587305443,Wald HAC,quasipoisson,0.9910749477454288,FALSE,FALSE,FALSE,0.4409225250174341,14.118472919154678,-0.01677752681023156,-0.010515431562082523,0.0011236509388153878,5479,4,3,21,0.19605718833598315,1,1,evidencia_insuficiente
serrana_internacoes_i60_i69_temp_med,Serrana,internacoes_i60_i69,temp_med,2.726740747766628,1.504879149382536,4.940672550737112,1.3815271362345214,0.7729876233763854,2.469143321875683,17.786388888888887,12.093055555555555,17.786388888888887,22.439429924242425,0.04957749881003178,Wald HAC,quasipoisson,15.656136604821121,FALSE,FALSE,FALSE,0.0606986759265542,22.97372110570376,0.027652612648238577,0.023667483938244242,0.034389394326892427,5844,4,3,21,0.11898599714407627,0.04957749881003178,1,evidencia_insuficiente
serrana_internacoes_i60_i69_ur_med,Serrana,internacoes_i60_i69,ur_med,0.816506552055088,0.5705867500660308,1.1684164580964014,0.7137119873752471,0.5009308155299681,1.0168765528713035,83.18791666666667,67.35729166666667,83.18791666666667,94.78285024154587,0.0033207160841103047,Wald HAC,negative_binomial,18.02870182127734,FALSE,FALSE,FALSE,9.46079881103401e-11,77.16517490484654,0.04664672903458764,0.056482326132170545,0.051114994797501326,5844,4,3,21,0.014614700455513791,1,1,sinal_sugestivo
serrana_obitos_i60_i69_temp_med,Serrana,obitos_i60_i69,temp_med,1.1025301901375208,0.8692978165833205,1.3983387476369755,0.9244892855443518,0.7393310173973362,1.1560186424952572,17.716666666666665,12.032916666666667,17.716666666666665,22.313958333333336,0.23314320030023672,Wald HAC,quasipoisson,1.0263238626607267,FALSE,FALSE,FALSE,0.013653179068596089,28.134750762920397,0.00532801482096009,0.005084867841620485,-0.03588817840060954,5479,4,3,21,0.32477495084113234,1,1,evidencia_insuficiente
serrana_obitos_i60_i69_ur_med,Serrana,obitos_i60_i69,ur_med,1.0217718331422374,0.781206972664377,1.3364162322337336,0.904500232985297,0.6905951105298207,1.184660387825218,83.4888888888889,67.41666666666667,83.4888888888889,94.95452898550725,0.03854728850271077,Wald HAC,quasipoisson,1.025406501951915,FALSE,FALSE,FALSE,0.02409747813455143,26.244047373106426,0.005393779361216571,0.004766454978416589,-0.0335248716299974,5479,4,3,21,0.09912159900697055,1,1,sinal_sugestivo
serrana_internacoes_i60_i64_temp_med,Serrana,internacoes_i60_i64,temp_med,1.1241942865478072,0.8806045400165969,1.4351649764182615,0.9226028772994079,0.7422958755525605,1.1467072595109347,17.786388888888887,12.093055555555555,17.786388888888887,22.439429924242425,0.2345596867185956,Wald HAC,quasipoisson,1.3470605494054,FALSE,FALSE,FALSE,6.267656380942732e-5,43.84600563878833,-0.016835944517908423,0.010902462847613304,0.0019173944277133994,5844,4,3,21,0.32477495084113234,1,1,evidencia_insuficiente
serrana_internacoes_i60_i64_ur_med,Serrana,internacoes_i60_i64,ur_med,0.9725167898102177,0.7594638311848252,1.2453376548390247,1.0853695979249924,0.8316878992595387,1.4164293662907335,83.18791666666667,67.35729166666667,83.18791666666667,94.78285024154587,0.05945918177877396,Wald HAC,quasipoisson,1.3462148303584072,FALSE,FALSE,FALSE,3.924474450056614e-5,45.10354099056872,-0.017738653792154883,0.01060943050080802,0.0013824688629957217,5844,4,3,21,0.13378315900224141,1,1,evidencia_insuficiente
serrana_obitos_i60_i64_temp_med,Serrana,obitos_i60_i64,temp_med,1.2707095975729512,0.9421013939457217,1.7139374718482172,0.9403699310930534,0.7086962740136208,1.2477779829373823,17.716666666666665,12.032916666666667,17.716666666666665,22.313958333333336,0.6772183357569814,Wald HAC,quasipoisson,0.9850118932040391,FALSE,FALSE,FALSE,0.2659800396845311,16.81848378617322,0.017744935702427307,2.293267184787961e-4,-0.01283870715558644,5479,4,3,21,0.7277570175298905,1,1,evidencia_insuficiente
serrana_obitos_i60_i64_ur_med,Serrana,obitos_i60_i64,ur_med,1.0336717014764365,0.7365000649759447,1.450749615980128,0.734976118719004,0.522430287073309,1.0339942159812998,83.4888888888889,67.41666666666667,83.4888888888889,94.95452898550725,3.952290010100869e-4,Wald HAC,quasipoisson,0.9811510547539302,FALSE,FALSE,FALSE,0.28956008163345404,16.40002947460588,0.014780392919028204,-0.0018987002498512793,-0.011414518982103224,5479,4,3,21,0.003557061009090782,1,1,sinal_consistente
