macro_regiao,exposicao,outcome,contrast,n_extreme,n_ref,median_extreme,median_ref,mean_extreme,mean_ref,std_extreme,std_ref,mw_U,mw_p,ks_stat,ks_p,bm_p_hat,bm_p,mood_stat,mood_p,cliffs_delta,hl_est,hl_ci_low,hl_ci_high,perm_p,kw_H,kw_p,jt_JT,jt_E,jt_p,fdr_bh,bonferroni,sinal_bh_005,sinal_bh_010,sinal_bonf_005,ks_fdr_bh,combined_signal
Noroeste,ur_med,internacoes_i60_i64,P95_vs_P50,232,299,1.0,1.0,1.5,1.5117056856187292,1.299867367239363,1.2413028947802174,33982.0,0.6791005008206183,0.04677949486795063,0.9199137877184779,0.489880059970015,0.8375117115514483,0.9760860555299283,0.32316701006366594,-0.020239880059970013,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,internacoes_i60_i64,P01_vs_P50,59,299,1.0,1.0,1.694915254237288,1.5117056856187292,1.5650227408120414,1.2413028947802174,9102.5,0.689557351524068,0.10418910492602462,0.6153066665491957,0.5159854883510004,0.8822344281662412,0.0,1.0,0.03197097670200102,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,internacoes_i60_i64,P99_vs_P50,61,299,2.0,1.0,1.8032786885245902,1.5117056856187292,1.435152041196019,1.2413028947802174,10083.0,0.17989039729630696,0.11113547891880038,0.517818174113811,0.5528263610943582,0.6146497055890622,0.22738333143502099,0.6334708732190404,0.10565272218871649,0.0,0.0,1.0,,1.0175259585014642,0.6012388639378793,71245.0,97076.5,7.821217306423358e-15,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i69,P05_vs_P50,235,299,0.0,0.0,0.6382978723404256,0.5652173913043478,0.7996151179186044,0.6927195711440796,36325.5,0.45178310135181776,0.026912403045613043,0.9999283108700738,0.5169785810858891,0.7089151890125949,0.28217211879181925,0.5952810546681981,0.03395716217177827,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i69,P95_vs_P50,232,299,0.0,0.0,0.6508620689655172,0.5652173913043478,0.8923038458892928,0.6927195711440796,35122.0,0.7799774439488716,0.05818244723791943,0.738773715187047,0.5063141506169991,0.8898247544278312,0.11423011488359433,0.7353786670241216,0.012628301233998385,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i69,P01_vs_P50,59,299,0.0,0.0,0.6949152542372882,0.5652173913043478,0.8685510491741666,0.6927195711440796,9272.5,0.4868563165400872,0.07250155886854481,0.9381221876002279,0.5256221302647243,0.7965439112015955,0.007710879987045455,0.9300264048255351,0.05124426052944844,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i69,P99_vs_P50,61,299,0.0,0.0,0.6065573770491803,0.5652173913043478,0.7305665559067931,0.6927195711440796,9355.0,0.7219760488339628,0.033609298755414185,0.9999998553159936,0.5129118920993475,0.8937893188597265,0.11481628480779736,0.7347261094306863,0.025823784198695104,0.0,0.0,0.0,,0.554408426617273,0.7578997080990527,55534.0,97076.5,7.80000917452262e-36,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i64,P05_vs_P50,235,299,0.0,0.0,0.3872340425531915,0.3311036789297659,0.6515503675037687,0.5493101048200082,36269.0,0.42461802600306675,0.03243435565359709,0.9980773328677046,0.5161744823169431,0.6919860794872905,0.5087408897303561,0.475684423836064,0.032348964633886,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i64,P95_vs_P50,232,299,0.0,0.0,0.375,0.3311036789297659,0.6707400699073452,0.5493101048200082,34983.0,0.8302679656779457,0.02021104832199294,0.9999999792601835,0.5043103448275862,0.9153023149132966,0.0,1.0,0.008620689655172414,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i64,P01_vs_P50,59,299,0.0,0.0,0.4745762711864407,0.3311036789297659,0.7446061910674168,0.5493101048200082,9434.5,0.29128653773092994,0.07851028853239617,0.8945989648561034,0.5348052831472139,0.6954358230791113,0.33717491171515857,0.5614644732820441,0.06961056629442776,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Noroeste,ur_med,obitos_i60_i64,P99_vs_P50,61,299,0.0,0.0,0.3442622950819672,0.3311036789297659,0.5693034542355849,0.5493101048200082,9179.5,0.9193216845504766,0.009046548604638383,1.0,0.5032896540380503,0.9694995838588043,0.0,1.0,0.006579308076100664,0.0,0.0,0.0,,0.660254407811757,0.718832289341151,41904.0,97076.5,7.376685104566545e-62,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,internacoes_i60_i69,P05_vs_P50,234,249,2.0,2.0,2.9444444444444446,2.6345381526104417,2.245867789353474,2.2132704652072768,31879.0,0.06907934358356796,0.08042426114715268,0.3881441570361964,0.5471286856829025,0.36282326342172616,2.0944774357874487,0.14783224965391023,0.0942573713658051,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,internacoes_i60_i69,P95_vs_P50,235,249,2.0,2.0,2.3659574468085105,2.6345381526104417,1.8821984198819866,2.2132704652072768,27795.5,0.3343236812052993,0.05461847389558239,0.8361216274772831,0.47501495343074424,0.6295634761696735,0.0,1.0,-0.049970093138511494,0.0,-1.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,internacoes_i60_i69,P01_vs_P50,59,249,4.0,2.0,3.5254237288135593,2.6345381526104417,2.2948426496288556,2.2132704652072768,9194.0,0.0023272155311466875,0.264379552106732,0.0019448171958908037,0.6258253352392622,0.22532043241290345,6.088455839303688,0.013606795411194972,0.25165067047852424,1.0,0.0,2.0,0.0005,,,,,,0.08001533605950736,0.5601073524165515,False,True,False,0.08001533605950736,False
Norte,temp_med,internacoes_i60_i69,P99_vs_P50,59,249,2.0,2.0,2.8135593220338984,2.6345381526104417,2.2358752600903937,2.2132704652072768,7744.0,0.5111051305366836,0.06098972159825744,0.9884044935836933,0.5271254509563678,0.7960709707327503,0.014127809224593196,0.9053859070645655,0.05425090191273569,0.0,0.0,1.0,,7.632500877324944,0.022010174865330925,64324.0,85885.5,1.02089402020839e-12,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,internacoes_i60_i64,P05_vs_P50,234,249,2.0,2.0,2.752136752136752,2.4698795180722892,2.16777479712318,2.1113806141797133,31526.0,0.11287310509892695,0.06981773246833484,0.5658505600872833,0.5410702639618302,0.4277388293951165,0.5938147470224293,0.44094775943876807,0.08214052792366046,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,internacoes_i60_i64,P95_vs_P50,235,249,2.0,2.0,2.157446808510638,2.4698795180722892,1.7854905376216987,2.1113806141797133,27230.0,0.18001489576280727,0.052277193881910655,0.8714094656948553,0.4653507647611724,0.5026726612708793,0.3708156645609457,0.5425599964638275,-0.0692984704776553,0.0,-1.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,internacoes_i60_i64,P01_vs_P50,59,249,3.0,2.0,3.2542372881355934,2.4698795180722892,2.266881830142439,2.1113806141797133,8965.5,0.007571719993038831,0.20774623919406432,0.027242307223022857,0.6102715948539923,0.2891960467682555,7.2740639498914925,0.006995733998619659,0.22054318970798448,1.0,0.0,2.0,0.19,,,,,,0.3411210643578514,1.0,False,False,False,0.3411210643578514,False
Norte,temp_med,internacoes_i60_i64,P99_vs_P50,59,249,2.0,2.0,2.5762711864406778,2.4698795180722892,2.140832958679025,2.1113806141797133,7598.0,0.6769663296286925,0.08937444694030355,0.8024560309521472,0.5171873936423661,0.8697978969308299,0.00559047944458082,0.940398102348989,0.03437478728473215,0.0,0.0,1.0,,8.307774687991415,0.015703253732436886,63258.0,85885.5,7.429345510579465e-14,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i69,P05_vs_P50,234,249,1.0,1.0,1.4145299145299146,1.3253012048192772,1.1598529937254285,1.1276919642809242,30413.5,0.38364959839586776,0.04855318710740386,0.9198960996677684,0.5219767960731816,0.6634340253926297,1.0087966511014488,0.3151912968324431,0.043953592146363234,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i69,P95_vs_P50,235,249,1.0,1.0,1.3829787234042554,1.3253012048192772,1.270838079803726,1.1276919642809242,29532.0,0.8529181449917509,0.04682560027343419,0.9373992331952383,0.5046911048449116,0.9261525687139985,0.9350265496150497,0.3335601765333448,0.009382209689823123,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i69,P01_vs_P50,59,249,1.0,1.0,1.305084745762712,1.3253012048192772,1.1237684375763237,1.1276919642809242,7288.0,0.9227788626764368,0.030222585256279383,0.9999999988754065,0.4960860390715404,0.9693815912750475,0.005109234935016625,0.9430166069942759,-0.007827921856919202,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i69,P99_vs_P50,59,249,1.0,1.0,1.2033898305084745,1.3253012048192772,0.9877154091073536,1.1276919642809242,7001.0,0.5568740683203905,0.05234497311279018,0.9983185545810608,0.4765502688720986,0.8172283213576789,0.36869712763069873,0.5437153030565555,-0.046899462255802875,0.0,0.0,0.0,,0.787216637646216,0.674618239765314,61954.0,85885.5,2.5508474840486413e-15,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i64,P05_vs_P50,234,249,1.0,1.0,0.8205128205128205,0.8353413654618473,0.8781817327971133,0.9056914995212018,28991.0,0.9208838341616893,0.013026464833693963,0.9999999999999999,0.49756290117735896,0.9603338823370456,0.061714618655618024,0.8038061561440307,-0.004874197645281983,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i64,P95_vs_P50,235,249,1.0,1.0,0.7404255319148936,0.8353413654618473,0.8828531056504428,0.9056914995212018,27421.0,0.19733357546432362,0.06791421003161585,0.5990656809334273,0.46861488507220367,0.519271721863044,0.022857933808594993,0.8798270966199656,-0.06277022985559258,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i64,P01_vs_P50,59,249,1.0,1.0,0.8813559322033898,0.8353413654618473,0.975717828110119,0.9056914995212018,7437.0,0.8738564050012536,0.04050098699884275,0.9999867082717645,0.5062283030426792,0.9500359252748831,0.2641617316724524,0.6072752977661721,0.012456606085358382,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,temp_med,obitos_i60_i64,P99_vs_P50,59,249,0.0,1.0,0.6779661016949152,0.8353413654618473,0.7906375450637695,0.9056914995212018,6700.5,0.25887198254628074,0.08277176502620653,0.8673859331550463,0.45609556871554013,0.6567262955119173,0.08706465943194173,0.7679425364372419,-0.08780886256891975,0.0,0.0,0.0,,2.040981552962684,0.360418012076776,52268.0,85885.5,1.0838773202176427e-28,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i69,P05_vs_P50,234,289,2.0,2.0,2.6837606837606836,2.6816608996539792,2.295106547066139,2.1067635379259197,33063.5,0.6582028985736945,0.024960813888149525,0.9999892579395232,0.48891698459172506,0.8259987161378586,0.18176027541288847,0.6698648316615599,-0.02216603081654985,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i69,P95_vs_P50,234,289,2.0,2.0,2.6324786324786325,2.6816608996539792,2.16261273842106,2.1067635379259197,33057.5,0.6553547819633185,0.02790346907993979,0.9998726790433338,0.4888282613196107,0.8244732036954112,0.017542747100976332,0.8946291312720229,-0.022343477360778397,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i69,P01_vs_P50,59,289,2.0,2.0,3.0677966101694913,2.6816608996539792,2.420704525403822,2.1067635379259197,9233.0,0.3082300876542382,0.10855668289249909,0.567230574889205,0.5414931675561551,0.7022415088900933,0.04181403354305969,0.8379746686817484,0.08298633511231013,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i69,P99_vs_P50,59,289,2.0,2.0,2.6271186440677967,2.6816608996539792,2.146327609257862,2.1067635379259197,8378.0,0.8320499607500025,0.04398568998885688,0.9998965912422713,0.4913494809688581,0.9364861961885385,0.21423133433373184,0.6434709505523905,-0.01730103806228374,0.0,0.0,1.0,,0.2734718049944747,0.8722005417028592,79990.0,95004.0,4.359476204746206e-06,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i64,P05_vs_P50,234,289,2.0,2.0,2.4743589743589745,2.463667820069204,2.182238082937925,1.9526120489057537,33060.5,0.6563602816942751,0.04474610356963299,0.9438391302668522,0.48887262295566797,0.8250127030069688,0.4358982376771826,0.509108874541377,-0.022254754088664123,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i64,P95_vs_P50,234,289,2.0,2.0,2.4316239316239314,2.463667820069204,2.157679569243274,1.9526120489057537,32577.0,0.463939998570567,0.03126016620826316,0.9990336355595735,0.48172300594445927,0.7159001771578968,0.3139346770143656,0.575275687334554,-0.036553988111081535,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i64,P01_vs_P50,59,289,2.0,2.0,2.8983050847457625,2.463667820069204,2.1993443957984566,1.9526120489057537,9496.0,0.161237872591115,0.09195941587003698,0.7613045295603308,0.5569174828455808,0.5987674965342306,0.632471483197625,0.4264502043192492,0.1138349656911618,1.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,internacoes_i60_i64,P99_vs_P50,59,289,2.0,2.0,2.3728813559322033,2.463667820069204,1.9906417080058376,1.9526120489057537,8242.5,0.6828900160893332,0.07307489296815439,0.9358771917526358,0.483402732977538,0.8781827018202013,0.013902027931550685,0.9061414566765338,-0.03319453404492405,0.0,-1.0,0.0,,0.5442505826159888,0.7617588133524752,78318.0,95004.0,3.3078573436854705e-07,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i69,P05_vs_P50,234,289,1.0,1.0,1.3461538461538463,1.439446366782007,1.2000027394226895,1.2100935241083128,32164.0,0.3203346453700049,0.04709727028066135,0.9189199525732122,0.4756158873805933,0.6213221704718347,0.9954352705246486,0.3184175654727479,-0.048768225238813474,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i69,P95_vs_P50,234,289,1.0,1.0,1.3803418803418803,1.439446366782007,1.160514129819622,1.2100935241083128,32912.5,0.5867081999336767,0.04709727028066135,0.9189199525732122,0.48668411557684915,0.787060917472319,0.9954352705246486,0.3184175654727479,-0.02663176884630172,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i69,P01_vs_P50,59,289,1.0,1.0,1.271186440677966,1.439446366782007,1.2049405143848284,1.2100935241083128,7707.5,0.22848903025773537,0.09700310832209258,0.7037362314758385,0.45202627411882,0.6512013549713077,1.515823358305264,0.21825263942053044,-0.09594745176235998,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i69,P99_vs_P50,59,289,1.0,1.0,1.2203389830508475,1.439446366782007,1.2222207713437252,1.2100935241083128,7573.5,0.16164058715928453,0.11025746290540142,0.5475203828889997,0.4441674975074775,0.5991299351780245,0.25864911321777273,0.6110497546034593,-0.11166500498504486,0.0,-1.0,0.0,,1.0300703469231927,0.5974795788236202,72539.0,95004.0,6.283757155118153e-12,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i64,P05_vs_P50,234,289,0.0,1.0,0.6923076923076923,0.8131487889273357,0.8569628188240206,0.8683397725319375,30942.5,0.07014271597902,0.08029456126341944,0.3504494231722485,0.45755330789932863,0.3671502389990937,0.8935348248494126,0.34452119819286975,-0.08489338420134268,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i64,P95_vs_P50,234,289,1.0,1.0,0.8504273504273504,0.8131487889273357,0.9468006344015808,0.8683397725319375,34037.5,0.8885224010732015,0.019933161801673815,0.9999999894359962,0.5033197290982759,0.944389045089029,0.0,1.0,0.006639458196551622,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i64,P01_vs_P50,59,289,1.0,1.0,0.7796610169491526,0.8131487889273357,0.903248311489778,0.8683397725319375,8255.0,0.6795755253616172,0.025101167086974352,0.9999999999997858,0.4841358278106856,0.8768430851118427,0.0631624298795501,0.8015656561483117,-0.03172834437862882,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Norte,ur_med,obitos_i60_i64,P99_vs_P50,59,289,0.0,1.0,0.711864406779661,0.8131487889273357,0.957589619784782,0.8683397725319375,7756.0,0.23847408486142385,0.07594862471409297,0.9161579353926549,0.4548706820714328,0.6581306831229863,0.7513420281822304,0.3860516690726362,-0.09025863585713448,0.0,0.0,0.0,,4.338185916608228,0.11428122775268477,66686.0,95004.0,4.5644594553511464e-18,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,internacoes_i60_i69,P05_vs_P50,235,237,4.0,3.0,5.982978723404256,6.3924050632911396,8.765971906618935,11.238966709474818,30044.5,0.13458357609594718,0.06953945596552652,0.584330470823339,0.5394469880599695,0.45405923496354733,0.8437144853374543,0.3583365825738628,0.07889397611993895,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,internacoes_i60_i69,P95_vs_P50,234,237,4.0,3.0,5.1923076923076925,6.3924050632911396,9.085619837795843,11.238966709474818,28763.0,0.4798320311216937,0.06415665909336793,0.6835569506187329,0.5186447401637274,0.724051744048003,1.3225807824610571,0.250129405666813,0.037289480327455014,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,internacoes_i60_i69,P01_vs_P50,59,237,3.0,3.0,6.101694915254237,6.3924050632911396,12.13440956257646,11.238966709474818,6917.0,0.899001985809674,0.042551669884860185,0.9999634371592682,0.4946721018379461,0.9593926903657698,0.0,1.0,-0.010655796324107845,0.0,-1.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,internacoes_i60_i69,P99_vs_P50,59,237,4.0,3.0,4.372881355932203,6.3924050632911396,3.7457243651691576,11.238966709474818,7382.5,0.5029593549722341,0.09518701280125869,0.742733809072519,0.5279625259243367,0.7890908853266185,1.354045862242791,0.2445720571708802,0.05592505184867339,0.0,0.0,1.0,,2.3882450168460463,0.30296969092608117,70694.0,83071.5,2.7196620844298123e-05,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,internacoes_i60_i64,P05_vs_P50,235,237,3.0,3.0,3.072340425531915,2.9831223628691985,1.9545584610667133,1.8959567121180907,28467.0,0.671773535028173,0.05140497351647355,0.8922317653581273,0.511123081066523,0.8323220785423986,0.0008175086486144433,0.9771899062946556,0.022246162133046053,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,internacoes_i60_i64,P95_vs_P50,234,237,3.0,3.0,3.252136752136752,2.9831223628691985,1.9305505299836678,1.8959567121180907,29990.5,0.12079918367002207,0.08812074001947412,0.29458414012071565,0.5407786072343034,0.4375286710336771,0.9274531027110579,0.33552561040265794,0.08155721446860688,0.0,0.0,1.0,,,,,,,0.9751750845375414,1.0,False,False,False,0.9751750845375414,False
Serrana,temp_med,internacoes_i60_i64,P01_vs_P50,59,237,3.0,3.0,2.7966101694915255,2.9831223628691985,1.744528113719466,1.8959567121180907,6698.0,0.613404702418407,0.033683758850032275,0.9999999346829878,0.4790102267038547,0.8401211008879849,0.004902014717504929,0.9441822066903898,-0.04197954659229064,0.0,-1.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,internacoes_i60_i64,P99_vs_P50,59,237,3.0,3.0,3.288135593220339,2.9831223628691985,2.0752851342391816,1.8959567121180907,7592.5,0.30077543480526103,0.08560394765071866,0.8459148425206443,0.5429807623542873,0.679362254065793,0.3555784585210892,0.5509721604206379,0.0859615247085747,0.0,0.0,1.0,,2.6055523501482303,0.2717762463135332,73699.0,83071.5,0.0014874984610522602,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,obitos_i60_i69,P05_vs_P50,235,237,2.0,1.0,2.0170212765957447,1.641350210970464,1.5157778915687428,1.3225004573272394,31513.0,0.011212380845561854,0.10193015531017141,0.15633276181413266,0.5658138073435677,0.20274119714495004,1.1513238488682884,0.28327219310708096,0.1316276146871353,0.0,0.0,1.0,,,,,,,0.6926743908072339,1.0,False,False,False,0.6926743908072339,False
Serrana,temp_med,obitos_i60_i69,P95_vs_P50,234,237,1.0,1.0,1.3888888888888888,1.641350210970464,1.2117852746080409,1.3225004573272394,24808.5,0.0414012957336479,0.1034296224169644,0.14588543181170313,0.44733852645245054,0.3066694499037951,2.1156477759352406,0.14580035034239824,-0.105322947095099,0.0,0.0,0.0,,,,,,,0.6669048311392143,1.0,False,False,False,0.6669048311392143,False
Serrana,temp_med,obitos_i60_i69,P01_vs_P50,59,237,2.0,1.0,1.7627118644067796,1.641350210970464,1.3446565064609288,1.3225004573272394,7341.5,0.5414614756431275,0.04863047986841157,0.9994985211497902,0.5250303940499177,0.8073815857404497,0.2737212647103227,0.6008463696875113,0.05006078809983552,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,obitos_i60_i69,P99_vs_P50,59,237,1.0,1.0,1.1016949152542372,1.641350210970464,1.1745163484115535,1.3225004573272394,5301.5,0.0030966265350335594,0.1717085031824359,0.10647793406724278,0.3791389544446828,0.23187159144092256,4.971168648675849,0.02577322773231678,-0.24172209111063434,-1.0,-1.0,0.0,1.0,21.02229345503562,2.7231212408996764e-05,52044.0,83071.5,7.154470023624989e-26,0.6012871570856063,1.0,False,False,False,0.6012871570856063,False
Serrana,temp_med,obitos_i60_i64,P05_vs_P50,235,237,1.0,1.0,1.2,0.9789029535864979,1.0223044473045801,1.0288958375804775,31600.5,0.007877228113618288,0.11279288984648528,0.0889409668718979,0.5673848639913817,0.18171825417072457,6.508660521021561,0.010735034218348547,0.13476972798276327,0.0,0.0,0.0,,,,,,,0.5568477925892737,1.0,False,False,False,0.5568477925892737,False
Serrana,temp_med,obitos_i60_i64,P95_vs_P50,234,237,1.0,1.0,0.811965811965812,0.9789029535864979,0.9098851616430432,1.0288958375804775,25511.5,0.10862858241697976,0.07367737747484593,0.5124917324908604,0.4600147859641531,0.42197306816843483,3.3455260913774314,0.06738793395737525,-0.0799704280716939,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,obitos_i60_i64,P01_vs_P50,59,237,1.0,1.0,1.0677966101694916,0.9789029535864979,0.9718827923275559,1.0288958375804775,7463.5,0.3971476545175767,0.08581849388543228,0.8435295032091772,0.5337552742616034,0.7352683487424435,1.3557483822949037,0.24427568527156515,0.06751054852320675,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,temp_med,obitos_i60_i64,P99_vs_P50,59,237,0.0,1.0,0.6779661016949152,0.9789029535864979,0.9286527140205236,1.0288958375804775,5760.5,0.025687238342717897,0.14574840878209255,0.24079470007315276,0.4119645283558607,0.3700290595669398,3.0557004683632147,0.08045429683956984,-0.17607094328827863,0.0,0.0,0.0,0.102,19.29043641814711,6.473437436385465e-05,45905.0,83071.5,2.1442165581958797e-36,0.9124851792245788,1.0,False,False,False,0.9124851792245788,False
Serrana,ur_med,internacoes_i60_i69,P05_vs_P50,234,329,4.0,4.0,5.914529914529915,5.091185410334346,8.913710412955325,8.971969933713492,41437.0,0.1189263887909378,0.06394669160626607,0.6011596447610139,0.538240719091783,0.4418683049815864,1.0335644185834907,0.30932295609364435,0.07648143818356584,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,ur_med,internacoes_i60_i69,P95_vs_P50,234,329,3.0,4.0,6.162393162393163,5.091185410334346,14.0815435154335,8.971969933713492,35143.5,0.07578298077855489,0.09912191827085459,0.1250296667962423,0.45649208947081293,0.3808967901059136,4.437619875129557,0.035155225511455786,-0.08701582105837424,-1.0,-1.0,0.0,,,,,,,0.6208369661606514,1.0,False,False,False,0.6208369661606514,False
Serrana,ur_med,internacoes_i60_i69,P01_vs_P50,59,329,4.0,4.0,5.932203389830509,5.091185410334346,10.31021281862854,8.971969933713492,10348.0,0.41458920439299074,0.11153469682138993,0.5209756742093657,0.533099788779558,0.7695983217561925,0.28695363478739155,0.5921793590523128,0.06619957755911597,0.0,0.0,1.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,ur_med,internacoes_i60_i69,P99_vs_P50,59,329,3.0,4.0,3.983050847457627,5.091185410334346,4.2962006290293475,8.971969933713492,8234.5,0.06172069231343569,0.16078512183813298,0.1331626867141205,0.4242182267786307,0.5011837244510963,4.5512392638133905,0.032894929572506615,-0.15156354644273864,-1.0,-1.0,0.0,0.696,9.989297590844055,0.006774099776095331,81570.0,104364.0,9.26384354523373e-11,0.6500144707401135,1.0,False,False,False,0.6500144707401135,False
Serrana,ur_med,internacoes_i60_i64,P05_vs_P50,234,329,3.0,3.0,3.2735042735042734,3.127659574468085,1.9419962045608494,2.1932739804710604,41079.5,0.1685938889807227,0.08840568415036498,0.2185402358202487,0.5335970176395709,0.4973022480743814,0.059724159672233934,0.8069324496452152,0.06719403527914167,0.0,0.0,1.0,,,,,,,0.8621861358387893,1.0,False,False,False,0.8621861358387893,False
Serrana,ur_med,internacoes_i60_i64,P95_vs_P50,234,329,2.0,3.0,2.5598290598290596,3.127659574468085,1.7316342673141816,2.1932739804710604,32834.0,0.0025491048349008997,0.12597095575818984,0.02328849434427665,0.4264931286207882,0.13466725036329505,8.647096139134998,0.003275830389961742,-0.1470137427584236,0.0,-1.0,0.0,,,,,,,0.35300454585008817,1.0,False,False,False,0.35300454585008817,False
Serrana,ur_med,internacoes_i60_i64,P01_vs_P50,59,329,3.0,3.0,2.8135593220338984,3.127659574468085,1.512373555674862,2.1932739804710604,9203.0,0.5213531108483094,0.08160321467209308,0.8616307228225313,0.474112616557622,0.8179295561942651,0.7650819564090399,0.381742801697049,-0.05177476688475607,0.0,-1.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
Serrana,ur_med,internacoes_i60_i64,P99_vs_P50,59,329,2.0,3.0,2.2203389830508473,3.127659574468085,1.5630022892743736,2.1932739804710604,7335.5,0.0024662981858719585,0.23955489155633403,0.005140554108110146,0.37790428107773943,0.272341554284612,11.504164556328808,0.0006944043376675751,-0.24419143784452116,-1.0,-1.0,0.0,0.4185,18.55799541059474,9.336465548339918e-05,74070.0,104364.0,7.296659222820985e-18,0.12337329859464351,1.0,False,False,False,0.12337329859464351,False
Serrana,ur_med,obitos_i60_i69,P05_vs_P50,234,329,1.0,2.0,1.670940170940171,1.8054711246200608,1.3893096009747625,1.474762514471474,36730.0,0.3419857440321159,0.03320084171148002,0.9965831298294646,0.4770997324188813,0.6396783218206463,0.19034350324744914,0.6626308764314662,-0.04580053516223729,0.0,0.0,0.0,,,,,,,1.0,1.0,False,False,False,1.0,False
