modelo_id,sexo,faixa_etaria,macro_regiao,desfecho,exposicao,p_associacao,metodo_p,p_curva_auc,metodo_p_curva_auc,alerta_convergencia,avisos_modelo,cen,cen_mmt,cen_percentil_mmt,auc_rr_cumulativo,auc_excesso_rr_cumulativo,auc_protecao_rr_cumulativo,rr_cumulativo_max,exposicao_rr_max,p_associacao_fdr
medio_paraiba_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Medio Paraiba,obitos_i60_i69,ur_med,0.11204277133166235,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0006736,0.021467656761496954,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,68.39826107594936,68.39826107594936,17,45.61171427864866,8.191311500870897,0,2.088386228444447,53.714305555555555,0.27803206219338433
metropolitana_i_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Metropolitana I,obitos_i60_i69,ur_med,0.13080323864183485,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.05081,0.02069906709137686,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,54.58156944444445,54.58156944444445,1,46.68350463368954,8.96990741146734,0,1.6502537474699246,92.29516666666665,0.30349756014960416
metropolitana_ii_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Metropolitana II,obitos_i60_i69,ur_med,0.11197464789814761,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.06841,0.05187422515547417,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'?,97.54166666666667,97.54166666666667,99,56.65167790427325,17.60126123760658,0,2.0183428369522107,58.49125,0.27803206219338433
noroeste_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Noroeste,obitos_i60_i69,ur_med,0.9529952787851815,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8873,0.2571307322072812,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,glm.fit: algoritmo não convergiu,94.79166666666667,94.79166666666667,99,74.43661956727505,34.76453623394171,0,2.8024878781846896,55.11958333333334,0.9601606568211604
norte_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Norte,obitos_i60_i69,ur_med,0.3331319638362107,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1706,0.015415693185138937,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,tamanho do passo truncado devido a divergência | glm.fit: algoritmo não convergiu | glm.fit: algoritmo parou no valor do limite | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,92.2459722222222,92.2459722222222,99,88.38724185916631,59.38738074805521,0,4.28381047158789,82.70171413502109,0.5579960394256529
serrana_obitos_i60_i69_ur_med_masculino_ate_64,Masculino,ate_64,Serrana,obitos_i60_i69,ur_med,0.04081362906654617,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01629,0.10112740364200466,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,TRUE,tamanho do passo truncado devido a divergência | glm.fit: algoritmo não convergiu | glm.fit: algoritmo parou no valor do limite | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.,80.61648294655414,80.61648294655414,36.7,47.63729005411532,9.977776165226437,0,1.8491301610939936,59.16486111111111,0.14392174460308385
baia_da_ilha_grande_internacoes_i60_i69_temp_med_masculino_65_mais,Masculino,65_mais,Baia da Ilha Grande,internacoes_i60_i69,temp_med,0.5949447330970836,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6389,0.3811686893774543,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,29.486895833333328,29.486895833333328,99,16.692448920725514,3.936553087392188,0,1.4319079123686538,20.606208860759494,0.7535067497914133
baixada_litoranea_internacoes_i60_i69_temp_med_masculino_65_mais,Masculino,65_mais,Baixada Litoranea,internacoes_i60_i69,temp_med,0.05756989566741647,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.002093,8.064302790073835e-4,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,26.116969053843324,26.116969053843324,86.5,13.1345973240887,3.6453273965524757,0,3.18820994537378,18.429459239130434,0.17532650044167744
centro_sul_internacoes_i60_i69_temp_med_masculino_65_mais,Masculino,65_mais,Centro-Sul,internacoes_i60_i69,temp_med,0.7687639082928444,Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6996,0.18272718903166457,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,24.832936708860764,24.832936708860764,84.5,23.222817646934143,3.2781926469341425,0,1.3560307636465954,7.917875,0.8584530309270095
medio_paraiba_internacoes_i60_i69_temp_med_masculino_65_mais,Masculino,65_mais,Medio Paraiba,internacoes_i60_i69,temp_med,1.7882000649671603e-5,Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.1693,0.006938300067148352,Menor p ponto-a-ponto da curva cumulativa usada para calcular a AUC,FALSE,,27.622020833333334,27.622020833333334,99,18.39856286297119,5.440667029637856,0,1.8180908413368613,18.272652953586498,1.9968234058799955e-4
