estratificacao,exposicao,contrast,n_extreme,n_ref,mean_extreme,mean_ref,mw_U,mw_p,cliffs_delta,sexo,faixa_etaria,desfecho,cid_grupo,macro_regiao,fdr_bh,bonferroni,sinal_bh_005,sinal_bh_010,sinal_bonf_005
macro_faixa_etaria,temp_med,P95_vs_P50,235,248,2.272340425531915,2.310483870967742,26723.0,0.10785204023003925,-0.08294440631434455,,60-79,,,Medio Paraiba,0.4393972009371969,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,248,0.9957264957264957,1.0564516129032258,29433.5,0.7687263164155765,0.01438861317893576,,80+,,,Medio Paraiba,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,235,248,0.9446808510638298,1.0564516129032258,26347.0,0.04515132371412601,-0.09584763212079615,,80+,,,Medio Paraiba,0.2546997747976339,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,247,1.393162393162393,1.1295546558704452,32104.5,0.028119328464706217,0.11092079310702792,,<40,,,Metropolitana I,0.2062084087411789,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,1.0214592274678111,1.1295546558704452,27388.5,0.3365339849178596,-0.04820072631231429,,<40,,,Metropolitana I,0.740374766819291,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,247,6.854700854700854,5.7894736842105265,33770.5,0.0013003245430062494,0.16856984670749853,,40-59,,,Metropolitana I,0.01972906203181896,0.5721427989227498,True,True,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,5.283261802575107,5.7894736842105265,26365.5,0.11038577575013714,-0.08375180274886622,,40-59,,,Metropolitana I,0.4336584047326816,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,247,12.636752136752136,11.79757085020243,34234.0,0.000451437708794556,0.1846084639606907,,60-79,,,Metropolitana I,0.011684270109976743,0.19863259186960464,True,True,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,11.399141630901287,11.79757085020243,27194.5,0.2969397037278274,-0.05494257267467116,,60-79,,,Metropolitana I,0.7024380088185164,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,247,4.3247863247863245,3.5587044534412957,35390.5,1.6566477055908808e-05,0.2246271497283643,,80+,,,Metropolitana I,0.0012148749840999791,0.007289249904599875,True,True,True
macro_faixa_etaria,temp_med,P95_vs_P50,233,247,3.4334763948497855,3.5587044534412957,28048.5,0.62844739766907,-0.02526454796615176,,80+,,,Metropolitana I,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,339,0.14102564102564102,0.24188790560471976,36639.5,0.019875366315750893,-0.07622973552177092,,<40,,,Metropolitana II,0.17490322357860788,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,339,0.41630901287553645,0.24188790560471976,44538.5,0.0006861697985781086,0.12774253991163104,,<40,,,Metropolitana II,0.013723395971562174,0.3019147113743678,True,True,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,339,1.2564102564102564,1.7728613569321534,31821.0,3.361051990433219e-05,-0.19771575523787913,,40-59,,,Metropolitana II,0.002112661251129452,0.014788628757906163,True,True,True
macro_faixa_etaria,temp_med,P95_vs_P50,233,339,1.8669527896995708,1.7728613569321534,41501.5,0.28797908969348274,0.05084380974084343,,40-59,,,Metropolitana II,0.6962131838743539,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,339,2.6794871794871793,3.454277286135693,30286.0,1.1169497336513213e-06,-0.2364168116380506,,60-79,,,Metropolitana II,9.829157656131627e-05,0.0004914578828065814,True,True,True
macro_faixa_etaria,temp_med,P95_vs_P50,233,339,3.8540772532188843,3.454277286135693,43864.5,0.023062009078172768,0.11067644042690569,,60-79,,,Metropolitana II,0.1879126665628892,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,339,1.1153846153846154,1.1887905604719764,35843.0,0.03954119020347181,-0.09631142374505207,,80+,,,Metropolitana II,0.24504399562714926,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,233,339,1.2660944206008584,1.1887905604719764,41074.0,0.39642927928067107,0.040019243673009484,,80+,,,Metropolitana II,0.8112971296906757,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.0641025641025641,0.10471204188481675,21573.0,0.17918358982617166,-0.034635521546516314,,<40,,,Noroeste,0.5400053392021612,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,235,191,0.10638297872340426,0.10471204188481675,22519.0,0.9063283803110445,0.003408711150718503,,<40,,,Noroeste,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.452991452991453,0.4869109947643979,22179.5,0.8752617958821749,-0.007495413254575558,,40-59,,,Noroeste,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,235,191,0.451063829787234,0.4869109947643979,22173.5,0.8010820622073559,-0.011986186922134344,,40-59,,,Noroeste,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.8504273504273504,0.806282722513089,23205.5,0.46396667654694956,0.03841678972569025,,60-79,,,Noroeste,0.8687035645985438,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,235,191,0.9702127659574468,0.806282722513089,24334.0,0.1093366604709868,0.08428205413835357,,60-79,,,Noroeste,0.4373466418839472,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,191,0.3034188034188034,0.3717277486910995,21283.0,0.28141877211528044,-0.047612654942497876,,80+,,,Noroeste,0.6841119322139414,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,235,191,0.30638297872340425,0.3717277486910995,20935.0,0.12350938539299092,-0.06717166091121755,,80+,,,Noroeste,0.464479739939453,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,249,0.18803418803418803,0.18473895582329317,29101.5,0.9751115302530791,-0.0010812480691998764,,<40,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,249,0.18376068376068377,0.18473895582329317,29283.5,0.8811025222393742,0.0051659629972882985,,<40,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,249,0.8803418803418803,0.7188755020080321,31925.5,0.04900348376993327,0.09585349946795729,,40-59,,,Norte,0.2597775043225378,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,249,0.5897435897435898,0.7188755020080321,27232.0,0.16956088080661713,-0.0652524628428243,,40-59,,,Norte,0.529126152871713,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,249,1.4615384615384615,1.3453815261044177,30089.5,0.5173871520538942,0.03283218343459307,,60-79,,,Norte,0.917944947192393,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,249,1.2435897435897436,1.3453815261044177,28305.5,0.5743119115472777,-0.028404215151203102,,60-79,,,Norte,0.9644932865679472,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,234,249,0.41452991452991456,0.3855421686746988,29551.5,0.7408942798464135,0.014365152919369786,,80+,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,249,0.358974358974359,0.3855421686746988,28089.0,0.39800617129734284,-0.03583565029348162,,80+,,,Norte,0.8070171215245662,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,237,0.2765957446808511,0.15611814345991562,30621.5,0.005040472503941468,0.0996139689379657,,<40,,,Serrana,0.05544519754335615,1.0,False,True,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,237,0.19658119658119658,0.15611814345991562,29034.0,0.159449964145018,0.04706264199935086,,<40,,,Serrana,0.5158675310574111,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,237,1.5702127659574467,1.3966244725738397,28342.5,0.7239730407886891,0.017775383786695395,,40-59,,,Serrana,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,237,1.5598290598290598,1.3966244725738397,28176.5,0.7485109017703275,0.01613833892314905,,40-59,,,Serrana,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,237,3.1361702127659576,3.4345991561181433,28497.0,0.6543700737226519,0.023323458120118504,,60-79,,,Serrana,1.0,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,237,2.47008547008547,3.4345991561181433,26609.5,0.4387931909539695,-0.04037289480327455,,60-79,,,Serrana,0.8467938772795903,1.0,False,False,False
macro_faixa_etaria,temp_med,P05_vs_P50,235,237,1.0,1.4050632911392404,28899.5,0.43538171790711344,0.037777179280007185,,80+,,,Serrana,0.8514131372405774,1.0,False,False,False
macro_faixa_etaria,temp_med,P95_vs_P50,234,237,0.9658119658119658,1.4050632911392404,29150.0,0.2925183817844059,0.051245987954848714,,80+,,,Serrana,0.6957193945142627,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,326,0.038461538461538464,0.0705521472392638,37030.5,0.13747489775650484,-0.029141104294478526,,<40,,,Baia da Ilha Grande,0.49178012205578964,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,326,0.02553191489361702,0.0705521472392638,36695.0,0.02427588715372063,-0.042031066440412476,,<40,,,Baia da Ilha Grande,0.1907391133506621,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,326,0.1623931623931624,0.2331288343558282,36093.0,0.10661894953528496,-0.053720308321535314,,40-59,,,Baia da Ilha Grande,0.438433063509583,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,326,0.2297872340425532,0.2331288343558282,38640.5,0.8026245517668492,0.008758647696123221,,40-59,,,Baia da Ilha Grande,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,326,0.3547008547008547,0.4110429447852761,36802.0,0.3776479698212858,-0.03513187562267317,,60-79,,,Baia da Ilha Grande,0.7875123541296956,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,326,0.41702127659574467,0.4110429447852761,39177.5,0.5762096507294768,0.02277770526040987,,60-79,,,Baia da Ilha Grande,0.9640009365816343,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,326,0.12393162393162394,0.1165644171779141,38401.0,0.7984547380664703,0.0067904147658748885,,80+,,,Baia da Ilha Grande,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,326,0.14468085106382977,0.1165644171779141,39496.0,0.2603670244255262,0.031092546664926248,,80+,,,Baia da Ilha Grande,0.6778786434747427,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,302,0.10683760683760683,0.08940397350993377,35400.0,0.940652939664767,0.0018678892851078282,,<40,,,Baixada Litoranea,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,302,0.08547008547008547,0.08940397350993377,35057.5,0.7490574440688256,-0.007825324050489614,,<40,,,Baixada Litoranea,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,302,0.5982905982905983,0.3973509933774834,39832.0,0.003241576787071168,0.12729948491537896,,40-59,,,Baixada Litoranea,0.04194981724445041,1.0,True,True,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,302,0.37606837606837606,0.3973509933774834,34208.0,0.4377179763943213,-0.031867323258051736,,40-59,,,Baixada Litoranea,0.8484401304559531,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,302,0.9615384615384616,0.7649006622516556,38482.0,0.057340300383448,0.08909265862908247,,60-79,,,Baixada Litoranea,0.28670150191724003,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,302,0.6538461538461539,0.7649006622516556,32550.0,0.08567203106513038,-0.07879096620818475,,60-79,,,Baixada Litoranea,0.3769569366865737,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,302,0.24786324786324787,0.2847682119205298,34352.0,0.45309244045826047,-0.02779192845418011,,80+,,,Baixada Litoranea,0.851968691459977,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,302,0.24358974358974358,0.2847682119205298,33926.5,0.2779779445543705,-0.039834154072564666,,80+,,,Baixada Litoranea,0.6795016422440169,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,0.08547008547008547,0.08996539792387544,33875.0,0.940672520108173,0.0018336142903616953,,<40,,,Centro-Sul,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,0.07264957264957266,0.08996539792387544,33313.0,0.5278356988502422,-0.014787212019045929,,<40,,,Centro-Sul,0.9216178868813752,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,0.452991452991453,0.49480968858131485,32876.0,0.5232797543428718,-0.02771123532369207,,40-59,,,Centro-Sul,0.9173031550233608,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,0.49145299145299143,0.49480968858131485,32173.0,0.2599644993060751,-0.048502055422470644,,40-59,,,Centro-Sul,0.6808594029444824,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,0.8717948717948718,0.8858131487889274,33674.0,0.9313788754592318,-0.0041108449412947685,,60-79,,,Centro-Sul,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,0.7692307692307693,0.8858131487889274,31059.5,0.08457042081653425,-0.08143317658888594,,60-79,,,Centro-Sul,0.37586853696237443,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,0.37606837606837606,0.42560553633217996,33175.5,0.6533952347339316,-0.01885369532428356,,80+,,,Centro-Sul,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,0.28205128205128205,0.42560553633217996,29786.0,0.003048729507683075,-0.11909620560139592,,80+,,,Centro-Sul,0.040649726769107664,1.0,True,True,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,0.1752136752136752,0.19207317073170732,38143.5,0.8463053764379158,-0.006058474046278925,,<40,,,Medio Paraiba,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,328,0.23829787234042554,0.19207317073170732,40220.5,0.1835445169146146,0.04360404774260509,,<40,,,Medio Paraiba,0.549384948587962,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,1.3504273504273505,1.0914634146341464,40511.5,0.2365405820886045,0.05564675839066083,,40-59,,,Medio Paraiba,0.6464463112980496,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,328,0.9914893617021276,1.0914634146341464,37255.0,0.4745051655879061,-0.033341982355993775,,40-59,,,Medio Paraiba,0.8846706477062656,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,2.58974358974359,2.3384146341463414,37334.5,0.5763156735233745,-0.02713935793204086,,60-79,,,Medio Paraiba,0.9605261225389575,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,328,2.1829787234042555,2.3384146341463414,35761.0,0.13618373271030515,-0.07210690192008302,,60-79,,,Medio Paraiba,0.4911544458404448,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,1.1111111111111112,0.8170731707317073,39265.5,0.6037456781392001,0.02317854909318324,,80+,,,Medio Paraiba,0.9838818458564741,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,235,328,0.8765957446808511,0.8170731707317073,39449.5,0.596990630996048,0.02359885832900882,,80+,,,Medio Paraiba,0.9764902514433499,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,335,1.2136752136752136,1.2865671641791045,37163.5,0.2726138813966521,-0.051830590636560786,,<40,,,Metropolitana I,0.6854291875115824,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,335,1.170940170940171,1.2865671641791045,36643.0,0.1676779739640485,-0.06511034570736063,,<40,,,Metropolitana I,0.5269879181727237,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,335,6.021367521367521,6.11044776119403,38592.5,0.7533691115272266,-0.015371858655440745,,40-59,,,Metropolitana I,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,335,5.8931623931623935,6.11044776119403,36200.5,0.11832158143009949,-0.0764000510269167,,40-59,,,Metropolitana I,0.4527086593847285,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,335,11.525641025641026,12.0,36940.0,0.2416204469506018,-0.057532848577624696,,60-79,,,Metropolitana I,0.6443211918682715,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,335,11.705128205128204,12.0,38548.5,0.7371495181952776,-0.016494450822809033,,60-79,,,Metropolitana I,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,335,3.782051282051282,3.701492537313433,40048.5,0.6548052569262335,0.021775736701109834,,80+,,,Metropolitana I,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,335,3.3076923076923075,3.701492537313433,34933.5,0.025356433595459086,-0.1087256027554535,,80+,,,Metropolitana I,0.1957338733684561,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,0.36324786324786323,0.3201219512195122,39018.5,0.6702553810850114,0.016742234730039607,,<40,,,Metropolitana II,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,231,328,0.19480519480519481,0.3201219512195122,33843.5,0.004136349628849245,-0.10665452433745116,,<40,,,Metropolitana II,0.04789457464983336,1.0,True,True,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,1.8547008547008548,1.6920731707317074,41034.0,0.15048290864435476,0.0692620387742339,,40-59,,,Metropolitana II,0.505438777126077,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,231,328,1.2727272727272727,1.6920731707317074,31847.5,0.0009321220000178678,-0.15934167458557702,,40-59,,,Metropolitana II,0.0178318991307766,0.4101336800078618,True,True,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,4.162393162393163,3.850609756097561,40780.5,0.20068760854307988,0.06265634771732333,,60-79,,,Metropolitana II,0.5771408350258506,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,231,328,2.45021645021645,3.850609756097561,24439.0,4.700991300073497e-13,-0.35489916587477566,,60-79,,,Metropolitana II,1.0342180860161694e-10,2.0684361720323388e-10,True,True,True
macro_faixa_etaria,ur_med,P05_vs_P50,234,328,1.2991452991452992,1.1219512195121952,41441.5,0.0911421080242263,0.07988065457577653,,80+,,,Metropolitana II,0.3970547280263324,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,231,328,0.6796536796536796,1.1219512195121952,28926.0,4.040117803405059e-07,-0.23645866328793158,,80+,,,Metropolitana II,5.925506111660754e-05,0.0001777651833498226,True,True,True
macro_faixa_etaria,ur_med,P05_vs_P50,235,299,0.11063829787234042,0.10033444816053512,35539.0,0.6524224038016933,0.011570483170853199,,<40,,,Noroeste,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,232,299,0.09051724137931035,0.10033444816053512,34122.0,0.5027052357833515,-0.016203436743166877,,<40,,,Noroeste,0.9028175663047945,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,235,299,0.4851063829787234,0.5852842809364549,36096.0,0.5197773927341008,0.0274247491638796,,40-59,,,Noroeste,0.9148082112120175,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,232,299,0.41810344827586204,0.5852842809364549,34414.5,0.8544404656996681,-0.007770153384846039,,40-59,,,Noroeste,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,235,299,0.902127659574468,0.8862876254180602,36677.0,0.34891618661088186,0.04396214331459475,,60-79,,,Noroeste,0.745257874314505,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,232,299,1.0,0.8862876254180602,35389.5,0.665096469613363,0.020340791142890093,,60-79,,,Noroeste,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,235,299,0.3021276595744681,0.3210702341137124,34195.0,0.49547806854607035,-0.026684693659716787,,80+,,,Noroeste,0.9008692155383097,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,232,299,0.44396551724137934,0.3210702341137124,34938.0,0.8547849096376577,0.007323261446199977,,80+,,,Noroeste,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,0.14957264957264957,0.21453287197231835,32250.5,0.14972242965393945,-0.04621003755951853,,<40,,,Norte,0.5067528388287181,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,0.11965811965811966,0.21453287197231835,31408.5,0.022148265692791057,-0.07111170259959188,,<40,,,Norte,0.1838723944307182,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,0.7606837606837606,0.7577854671280276,33689.0,0.937684956573585,-0.0036672285807233906,,40-59,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,0.7905982905982906,0.7577854671280276,33873.0,0.9699893562625473,0.0017744654422855114,,40-59,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,1.3418803418803418,1.2768166089965398,34477.5,0.6875248520883708,0.01965220477331204,,60-79,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,1.3247863247863247,1.2768166089965398,33827.0,0.9934734379537555,0.000414041936533286,,60-79,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,234,289,0.43162393162393164,0.43252595155709345,33134.0,0.6320503435857139,-0.02008103392186437,,80+,,,Norte,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,289,0.3974358974358974,0.43252595155709345,32670.5,0.41736680660995873,-0.03378877946351995,,80+,,,Norte,0.8309565380469767,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,233,329,0.22746781115879827,0.1762917933130699,40196.5,0.13321690517343424,0.04873657982963069,,<40,,,Serrana,0.4925667082042946,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,329,0.1581196581196581,0.1762917933130699,38190.5,0.7972414423779044,-0.007858571688358922,,<40,,,Serrana,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,233,329,1.4291845493562232,1.2310030395136777,41244.5,0.10261744306440551,0.07607915780685391,,40-59,,,Serrana,0.4259591976258342,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,329,1.3717948717948718,1.2310030395136777,39367.5,0.6239498277669642,0.022718416335437613,,40-59,,,Serrana,1.0,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,233,329,2.9871244635193133,2.6565349544072947,40165.5,0.3228477589986196,0.04792778219862504,,60-79,,,Serrana,0.728476994663552,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,329,3.782051282051282,2.6565349544072947,35960.0,0.17412266656621722,-0.06580417218715091,,60-79,,,Serrana,0.535762050972976,1.0,False,False,False
macro_faixa_etaria,ur_med,P05_vs_P50,233,329,1.296137339055794,1.027355623100304,41502.0,0.06950173050248379,0.08279739619343308,,80+,,,Serrana,0.32190275180097755,1.0,False,False,False
macro_faixa_etaria,ur_med,P95_vs_P50,234,329,0.8504273504273504,1.027355623100304,35755.0,0.10974104430757828,-0.07112981581066688,,80+,,,Serrana,0.435009545003013,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,1660,1700,4.53855421686747,4.649411764705882,1308305.0,0.00019832058044868173,-0.07278171509567682,,,internacao,I64_nao_especificado,,0.005453815962338748,0.08726105539741996,True,True,False
desfecho_cidgrupo,temp_med,P95_vs_P50,1618,1700,4.42336217552534,4.649411764705882,1332115.0,0.11144317446266891,-0.03140042172616884,,,internacao,I64_nao_especificado,,0.4339380244564099,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,910,953,2.387912087912088,2.4060860440713534,422695.5,0.3059442983279985,-0.025182477543442917,,,obito,I65-I69_outros,,0.7122512765307902,1.0,False,False,False
desfecho_cidgrupo,temp_med,P95_vs_P50,867,953,2.544405997693195,2.4060860440713534,404751.5,0.41462397383032945,-0.0202698695674801,,,obito,I65-I69_outros,,0.8292479476606589,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,670,757,2.3985074626865672,2.179656538969617,258511.0,0.4844439691343303,0.019385240245272974,,,obito,I60-I62_hemorragico,,0.8918633741385161,1.0,False,False,False
desfecho_cidgrupo,temp_med,P95_vs_P50,597,757,2.134003350083752,2.179656538969617,223636.0,0.7180044713509268,-0.010304716006275322,,,obito,I60-I62_hemorragico,,1.0,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,883,880,2.67836919592299,2.7556818181818183,385257.0,0.7391547682948115,-0.00839853804179965,,,obito,I64_nao_especificado,,1.0,1.0,False,False,False
desfecho_cidgrupo,temp_med,P95_vs_P50,760,880,2.8973684210526316,2.7556818181818183,337940.0,0.6865861225587702,0.010586124401913876,,,obito,I64_nao_especificado,,1.0,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,498,532,3.6646586345381524,3.8233082706766917,140873.0,0.04927117230822847,0.06344928586526558,,,internacao,I65-I69_outros,,0.2580870930431015,1.0,False,False,False
desfecho_cidgrupo,temp_med,P95_vs_P50,506,532,3.4782608695652173,3.8233082706766917,130821.0,0.36959029606003735,-0.028046895895866147,,,internacao,I65-I69_outros,,0.7743796679353164,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,848,866,1.9764150943396226,1.8960739030023095,368942.5,0.8480862548500693,0.004789152032768312,,,internacao,I60-I62_hemorragico,,1.0,1.0,False,False,False
desfecho_cidgrupo,temp_med,P95_vs_P50,794,866,1.7002518891687657,1.8960739030023095,321519.0,0.0096909804938251,-0.06481346821717152,,,internacao,I60-I62_hemorragico,,0.10152455755435821,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,440,505,1.7795454545454545,1.5683168316831684,116387.0,0.1420056039636322,0.047587758775877585,,,internacao,I63_isquemico,,0.4919879192440801,1.0,False,False,False
desfecho_cidgrupo,temp_med,P95_vs_P50,432,505,1.6365740740740742,1.5683168316831684,111863.5,0.4323831234658905,0.025517968463513018,,,internacao,I63_isquemico,,0.8493239925222849,1.0,False,False,False
desfecho_cidgrupo,temp_med,P05_vs_P50,47,55,1.0,1.0363636363636364,1245.5,0.1936471260479704,-0.03636363636363636,,,obito,I63_isquemico,,0.5680315697407132,1.0,False,False,False
desfecho_cidgrupo,temp_med,P95_vs_P50,44,55,1.0227272727272727,1.0363636363636364,1193.5,0.7043507870500147,-0.013636363636363636,,,obito,I63_isquemico,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P05_vs_P50,1625,2196,4.742153846153846,4.787340619307832,1795206.5,0.7407455480065727,0.006140675353790108,,,internacao,I64_nao_especificado,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,1573,2196,4.195168467895741,4.787340619307832,1600859.5,9.026936734842707e-05,-0.073122894657917,,,internacao,I64_nao_especificado,,0.003610774693937083,0.03971852163330791,True,True,True
desfecho_cidgrupo,ur_med,P05_vs_P50,873,1236,2.5211912943871706,2.5097087378640777,535101.0,0.7277052816081606,-0.008179583847685138,,,obito,I65-I69_outros,,1.0,1.0,False,False,False
desfecho_cidgrupo,ur_med,P95_vs_P50,861,1236,2.3310104529616726,2.5097087378640777,516141.0,0.20243528645377162,-0.029988836642874057,,,obito,I65-I69_outros,,0.5783865327250618,1.0,False,False,False
