estratificacao,exposicao,contrast,n_P05,n_P50,sexo,median_P05,median_P50,mean_P05,mean_P50,U_stat,p_value,mean_diff,n_P95,median_P95,mean_P95,faixa_etaria,desfecho,cid_grupo,macro_regiao,fdr_bh,bonferroni,sinal_bh_005,sinal_bh_010,sinal_bonf_005
macro_regiao,ur_med,P95_vs_P50,,282,,,4.0,,4.170212765957447,38116.5,0.22550989133425603,-0.11794795759507792,287.0,4.0,4.052264808362369,,,,Norte,0.4672936923524274,1.0,False,False,False
macro_regiao,ur_med,P05_vs_P50,292.0,326,,6.0,6.0,7.654109589041096,6.929447852760736,49935.0,0.2884540986543127,0.7246617362803596,,,,,,,Serrana,0.5270843075410623,1.0,False,False,False
macro_regiao,ur_med,P95_vs_P50,,326,,,6.0,,6.929447852760736,43833.5,0.10137172306742945,0.6066346214660676,291.0,5.0,7.536082474226804,,,,Serrana,0.3286405860734406,1.0,False,False,False
sexo_desfecho,temp_med,P05_vs_P50,2639.0,2189,0,0.0,0.0,0.0007578628268283441,0.0,2890574.5,0.19779954493115015,0.0007578628268283441,,,,,obito,,,0.44175231701290196,1.0,False,False,False
sexo_desfecho,temp_med,P05_vs_P50,2639.0,2189,1,1.0,1.0,2.9151193633952253,2.9063499314755594,2802269.5,0.06785856341626145,0.008769431919665838,,,,,internacao,,,0.24799220448488277,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,,2189,1,,1.0,,2.9063499314755594,2810923.5,0.12086823578943717,0.5429859319020496,2635.0,1.0,3.449335863377609,,internacao,,,0.3680987180860132,1.0,False,False,False
sexo_desfecho,temp_med,P05_vs_P50,2639.0,2189,1,0.0,1.0,1.4414550966275104,1.46094106898127,2847525.5,0.3604345331546659,-0.019485972353759706,,,,,obito,,,0.6139605183397275,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,,2189,1,,1.0,,1.46094106898127,2685714.5,6.860952257747377e-06,-0.18276270085982804,2635.0,0.0,1.278178368121442,,obito,,,0.0003447628509518057,0.0013790514038072227,True,True,True
sexo_desfecho,temp_med,P05_vs_P50,2639.0,2189,2,0.0,0.0,1.526714664645699,1.474189127455459,2882588.5,0.8963738714957548,0.05252553719024,,,,,obito,,,0.9532864982573901,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,,2189,2,,0.0,,1.474189127455459,2739432.5,0.000991280829612815,-0.015365598043694417,2635.0,0.0,1.4588235294117646,,obito,,,0.00996237233760879,0.19924744675217582,True,True,False
sexo_desfecho,temp_med,P05_vs_P50,2639.0,2189,3,1.0,1.0,2.6862447896930655,2.745545911375057,2818398.0,0.1368266508166279,-0.05930112168199164,,,,,internacao,,,0.3767418741663316,1.0,False,False,False
sexo_desfecho,temp_med,P95_vs_P50,,2189,3,,1.0,,2.745545911375057,2805120.5,0.09319305037671614,0.15046926889059753,2635.0,1.0,2.8960151802656546,,internacao,,,0.3121967187619991,1.0,False,False,False
sexo_desfecho,ur_med,P05_vs_P50,2637.0,2825,0,0.0,0.0,0.0003792188092529389,0.0,3726175.0,0.30082467100898,0.0003792188092529389,,,,,obito,,,0.5447365664216666,1.0,False,False,False
sexo_desfecho,ur_med,P05_vs_P50,2637.0,2825,1,1.0,1.0,2.850587789154342,2.8831858407079647,3715110.0,0.8654557530158827,-0.03259805155362283,,,,,internacao,,,0.9403059803037428,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,,2825,1,,1.0,,2.8831858407079647,3482086.0,1.3956330671527096e-05,-0.30098887101099514,2640.0,1.0,2.5821969696969695,,internacao,,,0.00046753707749615773,0.0028052224649769463,True,True,True
sexo_desfecho,ur_med,P05_vs_P50,2637.0,2825,1,0.0,0.0,1.3564656806977626,1.4392920353982301,3646763.5,0.14452798055401234,-0.08282635470046751,,,,,obito,,,0.3724374883507241,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,,2825,1,,0.0,,1.4392920353982301,3707702.5,0.691798499289184,-0.1188374899436846,2640.0,0.0,1.3204545454545455,,obito,,,0.8326437027372813,1.0,False,False,False
sexo_desfecho,ur_med,P05_vs_P50,2637.0,2825,2,0.0,0.0,1.4831247629882442,1.5500884955752212,3633383.0,0.08646327047055072,-0.06696373258697697,,,,,obito,,,0.29456131126407953,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,,2825,2,,0.0,,1.5500884955752212,3680495.0,0.364992289532998,-0.13001273799946356,2640.0,0.0,1.4200757575757577,,obito,,,0.601339755706005,1.0,False,False,False
sexo_desfecho,ur_med,P05_vs_P50,2637.0,2825,3,1.0,1.0,2.765263557072431,2.704070796460177,3761761.0,0.5150070473546248,0.06119276061225376,,,,,internacao,,,0.7188640035991638,1.0,False,False,False
sexo_desfecho,ur_med,P95_vs_P50,,2825,3,,1.0,,2.704070796460177,3535163.0,0.0006268013825613229,-0.28588897827835913,2640.0,1.0,2.418181818181818,,internacao,,,0.006999282105268105,0.12598707789482588,True,True,False
sexo_desfecho,ur_med,P95_vs_P50,,2825,9,,0.0,,0.0,3730412.5,0.3010994728528117,0.0003787878787878788,2640.0,0.0,0.0003787878787878788,,obito,,,0.5403660182447781,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2639.0,2189,,0.0,0.0,0.26638878363016294,0.25856555504796713,2862091.5,0.4255608988868509,0.007823228582195807,,,,<40,internacao,,,0.6455678541604304,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,,2189,,,0.0,,0.25856555504796713,2892880.0,0.7908523214441451,0.060599530341027164,2635.0,0.0,0.3191650853889943,<40,internacao,,,0.9109531037838005,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2639.0,2189,,1.0,1.0,1.484274346343312,1.4408405664687072,2819595.0,0.1297498009219563,0.04343377987460473,,,,40-59,internacao,,,0.37524762568795994,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,,2189,,,1.0,,1.4408405664687072,2792301.5,0.04303674302947303,0.19748960430928153,2635.0,1.0,1.6383301707779887,40-59,internacao,,,0.1988594333085995,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2639.0,2189,,1.0,1.0,2.8707843880257675,2.9451804476930104,2817853.0,0.13431645320183652,-0.07439605966724283,,,,60-79,internacao,,,0.3775889103995684,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,,2189,,,1.0,,2.9451804476930104,2828826.0,0.24111402368030443,0.38612885021970333,2635.0,1.0,3.3313092979127137,60-79,internacao,,,0.47281871960723115,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P05_vs_P50,2639.0,2189,,0.0,0.0,0.9799166350890489,1.007309273640932,2840046.5,0.26369845415422466,-0.02739263855188301,,,,80+,internacao,,,0.4930547840465038,1.0,False,False,False
faixa_etaria_desfecho,temp_med,P95_vs_P50,,2189,,,0.0,,1.007309273640932,2803726.0,0.06243722991613736,0.049237215922635524,2635.0,0.0,1.0565464895635674,80+,internacao,,,0.24851253887413086,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2637.0,2825,,0.0,0.0,0.27303754266211605,0.2920353982300885,3664603.5,0.13928599687954862,-0.018997855567972455,,,,<40,internacao,,,0.37579174997032583,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,,2825,,,0.0,,0.2920353982300885,3589924.5,0.000495248338004097,-0.052641458836149124,2640.0,0.0,0.23939393939393938,<40,internacao,,,0.006033025208413546,0.0995449159388235,True,True,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2637.0,2825,,1.0,1.0,1.4755403868031853,1.4506194690265486,3762216.5,0.4934775076209701,0.024920917776636742,,,,40-59,internacao,,,0.700982183970424,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,,2825,,,1.0,,1.4506194690265486,3591389.0,0.011350579356905883,-0.1438012872083667,2640.0,1.0,1.3068181818181819,40-59,internacao,,,0.07242750637263753,1.0,False,True,False
faixa_etaria_desfecho,ur_med,P05_vs_P50,2637.0,2825,,1.0,1.0,2.8532423208191124,2.895221238938053,3736971.5,0.8301637151717403,-0.04197891811894072,,,,60-79,internacao,,,0.9295983662925894,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,,2825,,,1.0,,2.895221238938053,3511954.0,0.00013217466244559926,-0.24370608742290178,2640.0,1.0,2.6515151515151514,60-79,internacao,,,0.002796537594901626,0.02656710715156545,True,True,True
faixa_etaria_desfecho,ur_med,P05_vs_P50,2637.0,2825,,0.0,0.0,1.0140310959423589,0.9493805309734513,3736620.5,0.8207307954084258,0.06465056496890753,,,,80+,internacao,,,0.9293909288850342,1.0,False,False,False
faixa_etaria_desfecho,ur_med,P95_vs_P50,,2825,,,0.0,,0.9493805309734513,3533775.5,0.00015878793824257553,-0.1467290158219362,2640.0,0.0,0.8026515151515151,80+,internacao,,,0.002775337007544146,0.03191637558675768,True,True,True
sexo_cidgrupo,temp_med,P05_vs_P50,768.0,646,2,1.0,1.0,1.8346354166666667,1.8126934984520124,244490.5,0.5918224526052642,0.0219419182146543,,,,,,I65-I69_outros,,0.7774922416578962,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,646,2,,1.0,,1.8126934984520124,246212.0,0.07166198704538707,0.26444148777388277,726.0,1.0,2.077134986225895,,,I65-I69_outros,,0.25721534635933574,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,1560.0,1311,3,2.0,2.0,2.9198717948717947,2.9298245614035086,973618.5,0.019763626773238358,-0.009952766531713841,,,,,,I64_nao_especificado,,0.10736456706543,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,1311,3,,2.0,,2.9298245614035086,1003903.0,0.24611227517681133,-0.10955687497903455,1569.0,2.0,2.820267686424474,,,I64_nao_especificado,,0.47565930106287574,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,1788.0,1512,1,2.0,2.0,3.4949664429530203,3.480820105820106,1319182.0,0.21557918882780414,0.014146337132914244,,,,,,I64_nao_especificado,,0.4609725207913684,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,1512,1,,2.0,,3.480820105820106,1294493.5,0.35283033541511044,-0.11900817921460138,1744.0,2.0,3.3618119266055047,,,I64_nao_especificado,,0.6113698053313551,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,579.0,480,2,1.0,1.0,1.8203799654576858,1.6791666666666667,145551.0,0.12418852848112823,0.14121329879101907,,,,,,I60-I62_hemorragico,,0.3725655854433847,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,480,2,,1.0,,1.6791666666666667,117954.5,0.4564116632451424,0.006249999999999867,480.0,1.0,1.6854166666666666,,,I60-I62_hemorragico,,0.6696258708925081,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,742.0,606,2,1.0,1.0,2.0619946091644206,2.0214521452145213,223996.0,0.895164574969723,0.04054246394989924,,,,,,I64_nao_especificado,,0.95706425302614,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,606,2,,1.0,,2.0214521452145213,209877.5,0.022598685000298192,0.2944184248933368,649.0,1.0,2.315870570107858,,,I64_nao_especificado,,0.1164701457707676,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,979.0,810,1,1.0,1.0,2.7507660878447395,2.7049382716049384,395225.0,0.8972182029325476,0.045827816239801145,,,,,,I65-I69_outros,,0.9491624146812742,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,810,1,,1.0,,2.7049382716049384,369896.5,0.4991462585785821,2.069012212786881,929.0,1.0,4.773950484391819,,,I65-I69_outros,,0.7015971886314336,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,1000.0,861,1,1.0,1.0,2.044,1.9291521486643437,438679.5,0.4207182393744179,0.11484785133565634,,,,,,I60-I62_hemorragico,,0.6504951239558308,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,861,1,,1.0,,1.9291521486643437,394162.0,0.7042985092649252,-0.1120525815647766,924.0,1.0,1.817099567099567,,,I60-I62_hemorragico,,0.842642859299107,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,361.0,344,1,1.0,1.0,1.4155124653739612,1.2936046511627908,63734.0,0.4210008347475439,0.12190781421117047,,,,,,I63_isquemico,,0.6459631128569185,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,344,1,,1.0,,1.2936046511627908,62872.5,0.7057085488909354,0.003692646134506594,370.0,1.0,1.2972972972972974,,,I63_isquemico,,0.8393338362548994,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,684.0,557,3,1.0,1.0,1.5043859649122806,1.481149012567325,192777.5,0.6551573929925647,0.023236952344955597,,,,,,I60-I62_hemorragico,,0.8179294160963075,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,557,3,,1.0,,1.481149012567325,152664.5,0.01091070219029711,-0.13250955678501208,588.0,1.0,1.348639455782313,,,I60-I62_hemorragico,,0.07310170467499064,1.0,False,True,False
sexo_cidgrupo,temp_med,P05_vs_P50,376.0,338,3,1.0,1.0,2.7898936170212765,2.8550295857988166,68738.5,0.022492386499635725,-0.06513596877754013,,,,,,I65-I69_outros,,0.11897288648491527,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,338,3,,1.0,,2.8550295857988166,64480.5,0.9668709277168146,2.315574088741866,381.0,1.0,5.170603674540683,,,I65-I69_outros,,0.986502824726293,1.0,False,False,False
sexo_cidgrupo,temp_med,P05_vs_P50,328.0,289,3,1.0,1.0,1.3902439024390243,1.3114186851211074,48952.5,0.3618762151272059,0.07882521731791692,,,,,,I63_isquemico,,0.6112362961392301,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,289,3,,1.0,,1.3114186851211074,48513.0,0.36226529502221827,0.0516582379558157,325.0,1.0,1.363076923076923,,,I63_isquemico,,0.6067943691622156,1.0,False,False,False
sexo_cidgrupo,temp_med,P95_vs_P50,,25,2,,1.0,,1.0,300.0,0.3168900548229616,0.04347826086956519,23.0,1.0,1.0434782608695652,,,I63_isquemico,,0.5636716904373034,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,771.0,845,2,1.0,1.0,1.9299610894941635,1.9136094674556212,322074.0,0.6557569777119447,0.016351622038542235,,,,,,I65-I69_outros,,0.8136243982722277,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,845,2,,1.0,,1.9136094674556212,302069.5,0.16662932168129096,-0.10659192359597203,741.0,1.0,1.8070175438596492,,,I65-I69_outros,,0.4035240199751745,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,1572.0,1662,3,2.0,2.0,3.0610687022900764,3.068592057761733,1288761.0,0.4882532758084831,-0.007523355471656501,,,,,,I64_nao_especificado,,0.7060353125000367,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,1662,3,,2.0,,3.068592057761733,1139365.5,0.0015740446255481854,-0.29089027937596024,1462.0,2.0,2.7777017783857727,,,I64_nao_especificado,,0.015065855701675488,0.31638296973518526,True,True,False
sexo_cidgrupo,ur_med,P05_vs_P50,1777.0,1923,1,2.0,2.0,3.509848058525605,3.6068642745709827,1714142.0,0.8590544043227288,-0.09701621604537758,,,,,,I64_nao_especificado,,0.943551558846276,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,1923,1,,2.0,,3.6068642745709827,1569686.5,0.0139011523327485,-0.3787940991323864,1710.0,2.0,3.2280701754385963,,,I64_nao_especificado,,0.08467065511764996,1.0,False,True,False
sexo_cidgrupo,ur_med,P05_vs_P50,503.0,641,2,1.0,1.0,1.7077534791252484,1.6645865834633384,160289.5,0.848252748943781,0.04316689566191001,,,,,,I60-I62_hemorragico,,0.9368066073499999,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,641,2,,1.0,,1.6645865834633384,179846.5,0.7982634238367742,0.08945291384366327,557.0,1.0,1.7540394973070017,,,I60-I62_hemorragico,,0.9116531147226795,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,693.0,766,2,1.0,1.0,2.1948051948051948,2.1684073107049606,264353.0,0.8843945760702043,0.026397884100234137,,,,,,I64_nao_especificado,,0.9506059347064763,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,766,2,,1.0,,2.1684073107049606,251474.0,0.03779717364518594,-0.1540394946130066,696.0,1.0,2.014367816091954,,,I64_nao_especificado,,0.18529833908981402,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,941.0,1012,1,1.0,1.0,2.6439957492029755,2.4802371541501977,469193.5,0.5380836554963884,0.1637585950527778,,,,,,I65-I69_outros,,0.7307757753700951,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,1012,1,,1.0,,2.4802371541501977,462547.0,0.6544526941562461,0.31305288913984564,924.0,1.0,2.7932900432900434,,,I65-I69_outros,,0.8273269907258205,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,961.0,1085,1,1.0,1.0,1.9604578563995838,2.0258064516129033,507820.0,0.26008609146913886,-0.06534859521331948,,,,,,I60-I62_hemorragico,,0.49318211684242363,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,1085,1,,1.0,,2.0258064516129033,472385.0,0.2298375723886944,-0.0626368087557605,896.0,1.0,1.9631696428571428,,,I60-I62_hemorragico,,0.46663991969825835,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,381.0,414,1,1.0,1.0,1.272965879265092,1.3695652173913044,75580.0,0.1751466612079311,-0.09659933812621246,,,,,,I63_isquemico,,0.40464918279073736,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,414,1,,1.0,,1.3695652173913044,67752.0,0.6627339598783515,-0.035227867993714135,332.0,1.0,1.3343373493975903,,,I63_isquemico,,0.8172363554328137,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,669.0,724,3,1.0,1.0,1.3946188340807175,1.4447513812154695,236492.5,0.34241236920559404,-0.050132547134752015,,,,,,I60-I62_hemorragico,,0.5984772713941253,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,724,3,,1.0,,1.4447513812154695,219243.0,0.6360194990394481,0.021806530693176507,613.0,1.0,1.466557911908646,,,I60-I62_hemorragico,,0.8247736729479295,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,422.0,404,3,1.0,1.0,2.5165876777251186,2.3985148514851486,85461.0,0.9376354824425559,0.11807282623996995,,,,,,I65-I69_outros,,0.96648580497925,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,404,3,,1.0,,2.3985148514851486,82825.5,0.22637856017934865,0.24615519927627272,394.0,1.0,2.6446700507614214,,,I65-I69_outros,,0.46430704689846,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,357.0,392,3,1.0,1.0,1.3585434173669468,1.336734693877551,71175.0,0.5982445100162151,0.021808723489395776,,,,,,I63_isquemico,,0.7808256267094755,1.0,False,False,False
sexo_cidgrupo,ur_med,P95_vs_P50,,392,3,,1.0,,1.336734693877551,56369.5,0.21046224649464673,-0.06340136054421763,300.0,1.0,1.2733333333333334,,,I63_isquemico,,0.4548700166174623,1.0,False,False,False
sexo_cidgrupo,ur_med,P05_vs_P50,40.0,34,2,1.0,1.0,1.075,1.0,731.0,0.10886130393585167,0.07499999999999996,,,,,,I63_isquemico,,0.34731939827152675,1.0,False,False,False
